depth [m],acid [mol/L],conductivity [S/m],sscl [mol/L]
215.4,2.36888094122052e-06,6.8584389135621e-06,3.93231839930405e-07
215.6,1.89747200198376e-06,6.01156011989901e-06,5.15863418877773e-07
215.8,2.02303289523378e-06,6.18663173262422e-06,2.76681165724228e-07
216,2.07232008287214e-06,6.37728580440161e-06,6.50150065245759e-07
216.2,2.16821731459109e-06,6.50071541949116e-06,4.25156589821662e-07
216.4,2.37604792756293e-06,6.88415117828994e-06,3.96272292301001e-07
216.6,2.069860362004e-06,6.3211890190904e-06,4.25156589821662e-07
216.8,1.9709865146572e-06,6.1598512793731e-06,5.08262287951283e-07
217,2.29369220669266e-06,6.71353999739197e-06,3.05565463244889e-07
218.13,1.79438714529818e-06,5.82900198196567e-06,4.53027403218791e-07
218.2,1.80754436546549e-06,5.87063535946409e-06,5.15863418877773e-07
218.4,1.7690412260464e-06,5.78522558070297e-06,4.56574597651153e-07
218.6,2.05025030854628e-06,6.28902791598059e-06,3.58266637668552e-07
218.8,1.84790274449253e-06,5.9040624716044e-06,3.28368856024358e-07
219.4,1.94179489037616e-06,6.18730812926931e-06,7.17546759460635e-07
219.6,2.26161382470562e-06,6.69675135494513e-06,3.58773379730318e-07
219.8,2.13259695496863e-06,6.45973516976004e-06,3.69921705089169e-07
220,1.99157044852311e-06,6.19888447628969e-06,3.76509351892127e-07
220.22,1.68795562221745e-06,5.68926495664269e-06,6.00996085254458e-07
220.4,2.09994566288714e-06,6.4004792199325e-06,3.5218573292736e-07
220.6,2.46403986036498e-06,7.09606551019151e-06,3.88164419312745e-07
220.8,1.87449255849105e-06,5.97151210387884e-06,3.14686820356677e-07
221,2.33934759236918e-06,6.89179254555811e-06,4.8596563723358e-07
221.2,2.22510788887239e-06,6.64055911993255e-06,3.36476729012614e-07
221.4,1.90147621390386e-06,6.0464916090105e-06,3.83603740756851e-07
221.6,1.71341672094138e-06,5.72267008080292e-06,4.90526315789474e-07
221.8,1.85985695774324e-06,6.01390461854348e-06,5.43227490213136e-07
222,2.58800942714865e-06,7.35853349132758e-06,4.36811657242279e-07
222.2,2.01181309840664e-06,6.29257269458609e-06,4.98634188777729e-07
222.4,1.917599373083e-06,6.15031509391254e-06,6.25319704219226e-07
222.6,1.86713450018168e-06,5.97872253738294e-06,3.22287951283167e-07
222.8,1.88137951784162e-06,6.01162346995331e-06,3.37490213136146e-07
223.08,1.89729204449741e-06,6.09226743127552e-06,5.20930839495433e-07
223.2,2.08905902517182e-06,6.41864243225362e-06,3.81576772509787e-07
223.4,2.10960289775904e-06,6.52230010009589e-06,6.22785993910396e-07
223.6,2.33651518693738e-06,6.9041586802976e-06,4.37825141365811e-07
223.8,1.85636370474937e-06,6.05144373321957e-06,6.30893866898652e-07
224,2.48747087258928e-06,7.17093863305624e-06,3.51172248803828e-07
224.2,2.38317200417725e-06,6.99505926489494e-06,4.22116137451066e-07
224.4,2.24030451203456e-06,6.71151468373224e-06,3.59280121792084e-07
224.6,2.61753863980837e-06,7.46563065108273e-06,5.12822966507177e-07
224.8,1.95697737465327e-06,6.2470398237602e-06,6.11637668551544e-07
225,2.09824672237228e-06,6.43620076667173e-06,3.05565463244889e-07
225.2,2.05257229876091e-06,6.36868414399841e-06,3.68908220965637e-07
225.4,2.08536896915174e-06,6.48209178848546e-06,5.5792301000435e-07
225.6,1.95335932396168e-06,6.20259167962151e-06,4.33771204871683e-07
225.8,2.32434359148905e-06,6.9004670899142e-06,4.13501522401044e-07
226,2.3256373581362e-06,6.87088993238249e-06,2.81748586341888e-07
226.2,2.0035938871219e-06,6.34426018399027e-06,5.87820791648543e-07
226.4,2.13711916329755e-06,6.60342784022139e-06,6.05050021748586e-07
226.6,2.43002246595301e-06,7.11864189699341e-06,4.47959982601131e-07
226.8,2.27290230659721e-06,6.83809523697772e-06,5.02688125271857e-07
227,1.83819513252663e-06,6.0320951890082e-06,5.56909525880818e-07
227.2,2.26450959680245e-06,6.75885233683687e-06,2.42222705524141e-07
227.4,2.63624846385698e-06,7.48808522169717e-06,3.31409308394954e-07
227.6,2.43073991454288e-06,7.11629009635802e-06,3.88164419312745e-07
227.8,2.20221212077106e-06,6.72946555580929e-06,5.54882557633754e-07
228,2.9329600734115e-06,8.07508207759444e-06,3.9880600260983e-07
228.2,2.48458489834634e-06,7.22703437014158e-06,3.94245324053937e-07
228.4,2.31992817737054e-06,6.9276288864612e-06,4.33264462809917e-07
228.6,2.14015161103341e-06,6.58247650489876e-06,4.07420617659852e-07
228.8,2.84985129013475e-06,7.96778832010329e-06,5.51335363201392e-07
229,2.39536281134366e-06,7.20042233405991e-06,9.0250761200522e-07
229.2,2.45028912132295e-06,7.18596122838861e-06,4.39852109612875e-07
229.4,2.75471203682768e-06,7.77221415743683e-06,4.64175728577642e-07
229.6,2.34074396078658e-06,6.96898226460215e-06,3.86644193127447e-07
229.8,2.13603933754048e-06,6.61467606994533e-06,5.08262287951283e-07
230,2.50986962468513e-06,7.29751588771692e-06,3.97285776424532e-07
230.22,3.52566205375115e-06,9.24612397887571e-06,4.63162244454111e-07
230.4,2.28413847749361e-06,6.85921774405498e-06,3.4205089169204e-07
230.6,2.08753538288385e-06,6.48159570964793e-06,3.17220530665507e-07
230.8,2.25184403729136e-06,6.82748569245526e-06,4.37318399304045e-07
231,2.39354210024865e-06,7.06454950797934e-06,3.05565463244889e-07
231.2,2.37290934945489e-06,7.06291138606435e-06,4.39852109612875e-07
231.4,2.58805186179207e-06,7.49490247162014e-06,5.18397129186603e-07
231.6,1.99357974250607e-06,6.4049470514877e-06,6.63325358851675e-07
231.8,2.49087011612935e-06,7.31380861493035e-06,5.13836450630709e-07
232,2.23422525765431e-06,6.77534604105727e-06,3.13166594171379e-07
232.2,1.78231550822713e-06,5.93517429665364e-06,3.79549804262723e-07
232.4,2.12623243905006e-06,6.65929878632637e-06,6.36468029578077e-07
232.6,1.92553113671886e-06,6.22816750025492e-06,4.40865593736407e-07
232.8,1.77537159469785e-06,5.96799935670786e-06,5.30558938668987e-07
233,1.73057475121421e-06,5.86312797767586e-06,4.47959982601131e-07
233.2,2.11430687411649e-06,6.58477224638534e-06,4.04380165289256e-07
233.4,2.28612196031397e-06,6.91507715809303e-06,4.06913875598086e-07
233.6,1.91529022854379e-06,6.21164426809638e-06,4.10461070030448e-07
234.28,2.81005468447257e-06,8.0040685810037e-06,7.08932144410613e-07
234.4,2.52804862175157e-06,7.38307928351369e-06,3.87150935189213e-07
235,2.28994782083005e-06,6.95118404984607e-06,4.44919530230535e-07
235.25,2.15065649175036e-06,6.65337839421242e-06,3.12659852109613e-07
235.4,2.40280455308303e-06,7.16966714748131e-06,4.38331883427577e-07
235.6,2.15079748124135e-06,6.68301790592602e-06,4.0894084384515e-07
235.8,2.22036737812692e-06,6.83931081627045e-06,4.89006089604176e-07
236,2.68095233489523e-06,7.74134079641897e-06,5.63497172683776e-07
236.2,2.49830421555625e-06,7.35553938104533e-06,4.14515006524576e-07
236.4,2.02350412389713e-06,6.51086399186477e-06,6.44069160504567e-07
236.6,2.22484097764125e-06,6.8498607891039e-06,4.61135276207047e-07
236.8,2.35047672829425e-06,7.14164213285588e-06,6.47616354936929e-07
237,2.074077593679e-06,6.56802085844429e-06,4.6822966507177e-07
237.2,1.92835070114601e-06,6.27637720227547e-06,4.10967812092214e-07
237.4,2.00238512769916e-06,6.41599223541556e-06,3.94752066115703e-07
237.6,1.99219266596203e-06,6.42707887060341e-06,5.02181383210091e-07
237.8,1.93599810202137e-06,6.29873363602123e-06,4.15021748586342e-07
238,1.75148093063688e-06,5.97704529730646e-06,5.26505002174859e-07
238.2,1.83612780384239e-06,6.08659519091231e-06,3.19247498912571e-07
238.4,2.223021233504e-06,6.83359060543692e-06,3.32929534580252e-07
238.6,2.1417947957517e-06,6.70919824839025e-06,4.42385819921705e-07
238.8,2.01543422124056e-06,6.45231821693054e-06,3.78029578077425e-07
239,2.00933674985372e-06,6.48748214615203e-06,5.46774684645498e-07
239.23,1.99602917546013e-06,6.45103762460987e-06,4.95593736407133e-07
239.4,2.49632184829466e-06,7.43443348241144e-06,5.78699434536755e-07
239.6,1.78701963359174e-06,6.05788540916244e-06,5.09275772074815e-07
239.8,2.16157679171557e-06,6.80902153980806e-06,6.23799478033928e-07
240,2.64662904731944e-06,7.70537535571151e-06,4.84445411048282e-07
240.23,1.76287066049958e-06,5.97690917759883e-06,3.51678990865594e-07
240.47,1.71180174796316e-06,5.90442238088032e-06,4.37318399304045e-07
240.6,2.00441251410484e-06,6.45964276565665e-06,4.05900391474554e-07
240.8,2.13836247476026e-06,6.68206835760614e-06,2.64519356241844e-07
241,1.98771900349768e-06,6.43802281267297e-06,4.26170073945194e-07
241.2,2.17436323733359e-06,6.75672835290342e-06,2.65532840365376e-07
241.4,3.32257341888272e-06,9.02271202953751e-06,4.76844280121792e-07
241.8,1.98702520160708e-06,6.44228267147844e-06,4.0894084384515e-07
242,2.04958426669378e-06,6.54475413090125e-06,3.3191605045672e-07
242.2,2.09198529756429e-06,6.69477639113995e-06,5.80219660722053e-07
242.4,2.07950114936981e-06,6.61500382691639e-06,3.60293605915616e-07
242.6,2.59859802341948e-06,7.59346541457154e-06,2.71613745106568e-07
242.8,2.21856299327736e-06,6.90263694638519e-06,4.15528490648108e-07
243,2.14914690173669e-06,6.78126955911788e-06,4.52013919095259e-07
243.2,2.16639931420164e-06,6.81929085869234e-06,4.60121792083515e-07
243.4,2.29516542774852e-06,7.0644306625764e-06,4.38838625489343e-07
243.6,2.75730515549027e-06,7.95945454738441e-06,4.44412788168769e-07
243.8,3.28371612115008e-06,9.01695045281363e-06,5.93394954327969e-07
244,2.25047998007988e-06,6.98917794903067e-06,4.49480208786429e-07
244.2,2.48999486642054e-06,7.43072882441619e-06,3.62320574162679e-07
244.4,2.30788076683776e-06,7.06285161546889e-06,2.89856459330144e-07
244.8,2.42547624670251e-06,7.33167343035144e-06,4.2667681600696e-07
245,2.48114873720721e-06,7.45542799557607e-06,4.77351022183558e-07
245.2,1.78130690429596e-06,6.12014224329817e-06,5.28531970421923e-07
245.4,2.02187181110145e-06,6.53609824371596e-06,3.35969986950848e-07
245.6,2.01600766604853e-06,6.52599067473124e-06,3.30902566333188e-07
245.8,1.93281802261016e-06,6.39530259841544e-06,4.34277946933449e-07
246,1.96315184047316e-06,6.48362457752319e-06,5.36133101348412e-07
246.2,1.90557281907003e-06,6.34431988236069e-06,4.216093953893e-07
246.4,1.88766978357853e-06,6.28506919750026e-06,3.19754240974337e-07
246.6,2.47673156386923e-06,7.42741895290958e-06,3.20260983036103e-07
246.8,2.18901985962005e-06,6.8695024450259e-06,3.05565463244889e-07
247,1.88456346141775e-06,6.35040078551867e-06,5.58936494127882e-07
247.2,1.90752271502945e-06,6.36020662295189e-06,4.19582427142236e-07
247.4,1.96281549195419e-06,6.47564005855546e-06,4.41372335798173e-07
247.6,2.32401786922452e-06,7.18007069040742e-06,4.49480208786429e-07
247.8,2.04215537924811e-06,6.60459946098514e-06,3.2938234014789e-07
248,2.4102504377653e-06,7.33765214764106e-06,3.93231839930405e-07
248.4,2.34151923414407e-06,7.23349023173851e-06,4.81404958677686e-07
248.8,2.25178512915174e-06,7.01980552549808e-06,3.12659852109613e-07
249,2.46351770584743e-06,7.47631713752687e-06,4.7329708568943e-07
249.2,2.64133768350278e-06,7.83592540480023e-06,5.16876903001305e-07
249.4,2.66828970090967e-06,7.83910361735396e-06,3.22287951283167e-07
249.6,2.732695986483e-06,7.97589075602412e-06,3.55226185297956e-07
249.8,2.63516158322541e-06,7.80687150750525e-06,4.20595911265768e-07
250,2.118892621086e-06,6.87373125241503e-06,6.70926489778164e-07
250.23,2.23926652300293e-06,7.10381495667586e-06,6.45082644628099e-07
250.4,2.04563377858754e-06,6.67057655380657e-06,4.2414310569813e-07
250.8,2.39555313960859e-06,7.33664318735909e-06,3.50665506742062e-07
251,2.03708694478178e-06,6.70227706925018e-06,5.75152240104393e-07
251.4,2.14399516678801e-06,6.8808179575774e-06,4.45426272292301e-07
251.6,2.17113139965281e-06,6.89663560834713e-06,2.97457590256633e-07
251.8,2.47221901891961e-06,7.57827956188182e-06,6.43055676381035e-07
252,2.83364856060142e-06,8.20389309577805e-06,3.40530665506742e-07
252.2,3.1479139931062e-06,8.88221643167363e-06,5.75658982166159e-07
252.4,2.70479077810831e-06,7.95471958958984e-06,3.25328403653762e-07
252.6,2.0516904039614e-06,6.74131359536376e-06,5.36133101348412e-07
252.8,1.90287256120515e-06,6.41327354972963e-06,3.85123966942149e-07
253,2.04794290622181e-06,6.71016016264578e-06,4.27690300130492e-07
253.2,2.14122915151707e-06,6.86969958869763e-06,3.3444976076555e-07
253.4,2.13202111756649e-06,6.85236655101938e-06,3.2684862983906e-07
253.6,2.13571696993781e-06,6.90052429195775e-06,4.69243149195302e-07
253.8,2.38147350391664e-06,7.37950419881739e-06,4.56574597651153e-07
254,2.27954039467314e-06,7.18410561006684e-06,4.59615050021749e-07
254.2,2.18703356273802e-06,6.9773052070374e-06,3.5218573292736e-07
254.4,2.19268556247481e-06,6.9917305551818e-06,3.5471944323619e-07
254.6,2.26812899515475e-06,7.13502534794727e-06,3.2938234014789e-07
254.8,2.05279063057313e-06,6.74297602355088e-06,4.26170073945194e-07
255,1.63550613577388e-06,5.92458605032448e-06,4.0640713353632e-07
255.2,1.98992196308734e-06,6.65522933727547e-06,5.37146585471944e-07
255.4,1.89063406230364e-06,6.44278643957439e-06,4.59615050021749e-07
255.6,2.065964624326e-06,6.82780918259021e-06,6.06063505872118e-07
255.78,2.20397939470124e-06,7.01710115982751e-06,2.97457590256633e-07
256,2.07554883094669e-06,6.87717603997196e-06,6.99810787298826e-07
256.2,1.88685429844789e-06,6.43093697249481e-06,4.04886907351022e-07
256.6,2.26930830911181e-06,7.20459161357538e-06,4.76844280121792e-07
257.15,2.12956999923699e-06,6.91916395473593e-06,4.05900391474554e-07
257.25,3.20339158824077e-06,9.04075643375797e-06,4.62655502392345e-07
257.4,2.04836204998673e-06,6.76372992357476e-06,4.07420617659852e-07
257.6,2.35206965719897e-06,7.33228139719737e-06,2.97457590256633e-07
257.8,2.08020751263226e-06,6.81618382330579e-06,3.50665506742062e-07
258,1.88983737884663e-06,6.46150152608296e-06,4.10461070030448e-07
258.2,2.35480911215594e-06,7.35673826075433e-06,3.3698347107438e-07
258.4,1.96713937505405e-06,6.61266386500938e-06,3.89177903436277e-07
258.6,1.84853760693773e-06,6.43886349200399e-06,5.97955632883863e-07
258.8,1.6263975950238e-06,5.94309683870384e-06,3.68401478903871e-07
259,1.6788454718136e-06,6.07230048671694e-06,4.56067855589387e-07
259.2,2.10265655505417e-06,6.87299291023282e-06,3.28368856024358e-07
259.4,1.89667797113443e-06,6.48223712536223e-06,3.70428447150935e-07
259.6,1.91726159496136e-06,6.52666799115226e-06,3.75495867768595e-07
259.8,1.94747120812371e-06,6.61049068161694e-06,4.56067855589387e-07
260,1.95076878498491e-06,6.65487062999274e-06,5.86300565463245e-07
261.9,2.03289503080008e-06,6.80570785812753e-06,4.53027403218791e-07
262.1,2.13009146020179e-06,6.99330798571939e-06,4.28197042192257e-07
262.3,2.17722066488467e-06,7.10701568073879e-06,4.94580252283602e-07
262.49,2.29049817195357e-06,7.31618212464096e-06,4.32250978686385e-07
262.65,2.2415536787027e-06,7.23561377181264e-06,4.82925184862984e-07
262.8,1.90580479052257e-06,6.58237200981204e-06,5.09782514136581e-07
263,2.23575472238075e-06,7.22945683303707e-06,4.84445411048282e-07
263.2,2.44382780210464e-06,7.60907188532263e-06,3.59280121792084e-07
263.4,2.35320334894414e-06,7.43640974735946e-06,3.71948673336233e-07
263.6,2.23923868411018e-06,7.22168795016567e-06,3.99819486733362e-07
263.8,2.34061302761809e-06,7.42851104033715e-06,4.13501522401044e-07
264,1.86909659078036e-06,6.50464282901291e-06,4.32757720748151e-07
264.2,1.98041884465919e-06,6.70430534371873e-06,3.48131796433232e-07
264.4,1.95007517883446e-06,6.73399797015123e-06,6.67886037407569e-07
264.6,2.17698819057413e-06,7.15402889575482e-06,5.52348847324924e-07
264.8,1.99001595548289e-06,6.72934693534383e-06,3.41037407568508e-07
265,2.15649837579206e-06,7.13489857537194e-06,6.10624184428012e-07
265.2,1.84334916532991e-06,6.42090513055168e-06,2.54891257068291e-07
265.4,2.14243305474064e-06,7.11852509805803e-06,6.32414093083949e-07
265.6,2.36377884200659e-06,7.45023838802636e-06,2.31074380165289e-07
265.8,2.07518510728054e-06,6.94884832394857e-06,4.7836450630709e-07
266,1.95752199384368e-06,6.70117063627082e-06,4.15021748586342e-07
266.2,1.91722703183945e-06,6.58085366624956e-06,2.56918225315355e-07
266.4,2.16479369776824e-06,7.10755794212079e-06,3.79043062200957e-07
266.6,2.35108359167319e-06,7.48080044983947e-06,3.83096998695085e-07
266.8,2.08393775547721e-06,6.99173599601058e-06,5.21944323618965e-07
267,2.18998799721512e-06,7.14342322196768e-06,2.96950848194867e-07
267.2,2.29397270932582e-06,7.38989128535218e-06,4.33771204871683e-07
267.4,2.22869842941869e-06,7.27300357625648e-06,4.69749891257068e-07
267.6,1.75625523956774e-06,6.34303896989129e-06,4.8849934754241e-07
267.8,1.71491328745463e-06,6.25037230971685e-06,4.40358851674641e-07
268,2.29267213608162e-06,7.36790976941161e-06,3.21274467159635e-07
268.24,2.5995687927638e-06,7.99503096218261e-06,3.72455415397999e-07
268.4,3.56504587905611e-06,9.91984094420229e-06,3.86644193127447e-07
268.8,2.06698771017571e-06,6.95218964184455e-06,4.00326228795128e-07
269,1.89661332621386e-06,6.60973738804963e-06,3.77016093953893e-07
269.2,1.93953542339523e-06,6.68070269169597e-06,3.14686820356677e-07
269.4,1.84299757605246e-06,6.55026390787337e-06,5.30052196607221e-07
269.6,1.91811011484248e-06,6.66296839565898e-06,3.86137451065681e-07
269.8,1.86051435442644e-06,6.53377489886469e-06,3.23301435406699e-07
270.01,2.11345961071487e-06,7.0873712101399e-06,4.95593736407133e-07
270.2,1.84715456960946e-06,6.52110776663576e-06,3.55732927359722e-07
270.4,1.80064960063062e-06,6.41844960775521e-06,3.10632883862549e-07
270.6,1.9317899286799e-06,6.73274578723097e-06,4.95593736407133e-07
270.8,2.07075315622356e-06,6.99148678033921e-06,4.20595911265768e-07
271,1.75792620334387e-06,6.3334308061833e-06,2.85802522836016e-07
271.2,1.84208201563499e-06,6.53769968927425e-06,4.10461070030448e-07
271.36,1.76267706971777e-06,6.37595816140565e-06,3.91204871683341e-07
271.6,2.02687433754013e-06,6.92986580609967e-06,4.79377990430622e-07
272,1.88697221832157e-06,6.61202209843177e-06,3.20767725097869e-07
272.2,1.66814372746616e-06,6.20519548187164e-06,4.21102653327534e-07
272.4,1.76666794249472e-06,6.40247463902795e-06,4.15021748586342e-07
272.6,2.02881082723442e-06,6.91692591362694e-06,3.73975641583297e-07
272.8,2.14474821864934e-06,7.16244790013633e-06,4.16035232709874e-07
273,1.75511257301926e-06,6.41753546803326e-06,5.28531970421923e-07
273.2,2.11648421173293e-06,7.08753916623628e-06,3.30902566333188e-07
273.4,1.93639805250354e-06,6.7309570122032e-06,3.33943018703784e-07
273.6,1.84386695798727e-06,6.56720371648252e-06,4.02353197042192e-07
273.8,2.07891892085716e-06,7.02387782660731e-06,3.45598086124402e-07
274,1.56055528382129e-06,6.03144276542268e-06,4.97113962592432e-07
274.15,1.84490482003524e-06,6.54842597248638e-06,3.03031752936059e-07
274.4,1.72694742666868e-06,6.30213435322421e-06,2.54891257068291e-07
274.6,1.67505741353036e-06,6.21106248589138e-06,2.9289691170074e-07
274.8,1.72010637610325e-06,6.34814991077259e-06,4.55054371465855e-07
275,1.53452335149003e-06,5.98829583889173e-06,4.89006089604176e-07
275.2,1.83683087572576e-06,6.57517886490294e-06,4.1400826446281e-07
275.4,2.30791368068642e-06,7.51749985912527e-06,4.0133971291866e-07
275.6,1.98342651703447e-06,6.84464760068267e-06,3.09112657677251e-07
275.8,1.78441174957327e-06,6.46815173619404e-06,3.81070030448021e-07
276,1.98991206751165e-06,6.88734689084323e-06,3.99312744671596e-07
276.2,1.79873201723356e-06,6.51717905061955e-06,4.37825141365811e-07
276.4,1.80149099906279e-06,6.50884737824408e-06,3.79043062200957e-07
276.6,1.79738783346372e-06,6.52211543825858e-06,4.48466724662897e-07
276.8,1.93764859773842e-06,6.77811426751341e-06,3.48131796433232e-07
277,1.43849509046841e-06,5.79827306813795e-06,4.17555458895172e-07
277.2,2.36963812385914e-06,7.63802579973034e-06,3.05565463244889e-07
277.4,1.8559491136063e-06,6.6399635131626e-06,4.15528490648108e-07
277.6,1.67936295892147e-06,6.25971767420671e-06,3.13673336233145e-07
277.8,1.61037809619677e-06,6.14000951386581e-06,3.73468899521531e-07
278,1.91202670371008e-06,6.74208475537814e-06,3.51678990865594e-07
278.2,1.68849679472638e-06,6.31379644398591e-06,4.18062200956938e-07
278.4,2.03917605503984e-06,7.01020350650103e-06,3.80056546324489e-07
278.6,1.67983269071924e-06,6.3105257487307e-06,4.52520661157025e-07
278.8,2.22503462278033e-06,7.36182259237698e-06,2.8276207046542e-07
279,1.70731650749242e-06,6.30342105767137e-06,2.10297955632884e-07
279.2,2.30548639207329e-06,7.55068829985573e-06,3.62320574162679e-07
279.4,1.71037474510323e-06,6.37572925382969e-06,4.32757720748151e-07
279.58,1.79164270016485e-06,6.55772121033956e-06,4.92046541974772e-07
279.8,2.51481430335226e-06,8.01794021468153e-06,5.00661157024793e-07
280,2.35391222856936e-06,7.68105748092828e-06,4.43906046107003e-07
280.2,2.34122770775266e-06,7.66851101117603e-06,4.81404958677686e-07
280.4,1.93540918797476e-06,7.01210632231156e-06,1.05250326228795e-06
280.6,2.26157695323722e-06,7.51119734299438e-06,4.73803827751196e-07
280.8,1.6445758767482e-06,6.26676542479193e-06,4.59108307959983e-07
281,1.67595274090903e-06,6.29662533400679e-06,3.30395824271422e-07
281.2,2.13629183168561e-06,7.24634014274166e-06,4.0133971291866e-07
281.4,2.02919450711506e-06,7.10587542170692e-06,6.64338842975207e-07
281.6,1.79579446705226e-06,6.54012840488935e-06,3.12153110047847e-07
281.8,1.67795357852631e-06,6.3194633393038e-06,3.64854284471509e-07
282,1.68684467954649e-06,6.34224443815545e-06,3.73975641583297e-07
282.2,2.13176661690381e-06,7.25950089482078e-06,4.36304915180513e-07
282.4,1.55916639460494e-06,6.0861461588295e-06,3.62827316224445e-07
282.6,1.74069191482767e-06,6.45297667438112e-06,3.56239669421488e-07
282.8,1.82422278628092e-06,6.63746394734125e-06,4.04886907351022e-07
283,2.38882685970812e-06,7.78571049883745e-06,4.25663331883428e-07
283.2,2.43438516357872e-06,7.88979041118134e-06,4.59615050021749e-07
283.4,2.05521147522931e-06,7.10605288212136e-06,3.86137451065681e-07
283.6,2.16131786256061e-06,7.32012434682277e-06,3.76002609830361e-07
283.76,2.18622998727389e-06,7.37348537194005e-06,3.79549804262723e-07
284,2.82007611470742e-06,8.64614743236862e-06,3.37490213136146e-07
284.2,2.00460109013351e-06,7.05975719098833e-06,5.51842105263158e-07
284.4,1.77150253116044e-06,6.54912836119506e-06,4.01846454980426e-07
284.6,1.93825371402504e-06,6.93093847615126e-06,5.53362331448456e-07
284.8,1.78780196341366e-06,6.63942906597922e-06,5.90861244019139e-07
285,1.7471228291357e-06,6.52763681477195e-06,4.76337538060026e-07
285.2,2.04661756523576e-06,7.13282262294244e-06,4.64175728577642e-07
285.4,1.61928723736724e-06,6.23322887976726e-06,3.31409308394954e-07
285.6,2.03454147667985e-06,7.09234874737622e-06,3.88671161374511e-07
285.8,2.22613414074503e-06,7.4639832612329e-06,3.20767725097869e-07
286,1.86968700855768e-06,6.76364829135045e-06,3.89684645498043e-07
286.2,1.83628969831996e-06,6.70827955664477e-06,4.25156589821662e-07
286.4,2.1615033883826e-06,7.37050903117648e-06,4.27690300130492e-07
286.6,1.96710679299823e-06,6.94905307132111e-06,3.20260983036103e-07
286.8,1.80701272911259e-06,6.60685434870973e-06,2.48303610265333e-07
287,1.89375242523281e-06,6.82061582258538e-06,3.75495867768595e-07
287.2,1.97037454659294e-06,7.00631500512616e-06,4.75324053936494e-07
287.4,2.01555076236533e-06,7.05988531989942e-06,3.29889082209656e-07
287.6,2.07154492371923e-06,7.15451743027131e-06,2.52864288821227e-07
287.8,2.44037189930672e-06,7.91414754951228e-06,2.83268812527186e-07
288,3.16937406335876e-06,9.42612827725916e-06,3.88164419312745e-07
288.2,2.08958314830804e-06,7.23757968399711e-06,3.92218355806873e-07
288.4,1.89430555323205e-06,6.91507231980073e-06,6.48629839060461e-07
288.6,1.92988765689298e-06,6.91948543666335e-06,3.96779034362766e-07
288.8,1.89919472681242e-06,6.83735715985026e-06,3.17220530665507e-07
289,2.33075947724734e-06,7.72286302809984e-06,3.38503697259678e-07
289.2,2.04754917796808e-06,7.19253810468696e-06,4.91539799913006e-07
289.4,2.06843760842863e-06,7.2211021818593e-06,4.32757720748151e-07
289.55,2.20215356361288e-06,7.45979541458533e-06,3.07085689430187e-07
289.8,2.26987242710545e-06,7.61012311182439e-06,3.40530665506742e-07
290,2.19444307483647e-06,7.5264403394799e-06,5.80726402783819e-07
290.2,1.97625132051492e-06,7.07976027295462e-06,5.61976946498478e-07
290.4,1.87792979426901e-06,6.84512373380791e-06,4.29717268377555e-07
290.6,1.60175721724601e-06,6.25042250778579e-06,3.05058721183123e-07
290.7,2.12907898870176e-06,7.33138356886905e-06,3.2684862983906e-07
290.9,2.39145281338158e-06,7.90587347272497e-06,4.61135276207047e-07
291.1,2.08057216274929e-06,7.27698367907068e-06,4.67216180948238e-07
291.3,2.00023684110896e-06,7.10719044772386e-06,4.36304915180513e-07
291.58,1.67561154380973e-06,6.42339665209076e-06,3.4458460200087e-07
291.8,1.89001982136388e-06,6.88593601770022e-06,4.26170073945194e-07
292,1.91650478577716e-06,6.94381933528428e-06,4.31237494562853e-07
292.2,1.85431408616916e-06,6.83806498128074e-06,4.97620704654198e-07
292.4,1.75159376421583e-06,6.5703163958654e-06,2.81241844280122e-07
292.6,1.78627906661737e-06,6.73427785395901e-06,6.05050021748586e-07
292.8,2.21360829829336e-06,7.58291790198564e-06,5.12822966507177e-07
293,1.8867966603567e-06,6.87138894367543e-06,3.45091344062636e-07
293.2,1.92677348444482e-06,6.9890223131195e-06,4.64682470639408e-07
293.4,2.00337377683897e-06,7.12475168838399e-06,3.82083514571553e-07
293.6,1.95533211756581e-06,7.02402017872798e-06,3.63840800347977e-07
293.8,2.07344608535824e-06,7.27891419910068e-06,4.03366681165724e-07
294,1.87724337844492e-06,6.86858865684741e-06,3.60800347977381e-07
294.2,1.84251388244058e-06,6.83792750263518e-06,4.95593736407133e-07
294.4,1.88153222568232e-06,6.91900833132975e-06,4.91539799913006e-07
294.6,2.06897729633443e-06,7.28026533778791e-06,4.04380165289256e-07
294.8,1.915793539646e-06,6.99231627030758e-06,4.85458895171814e-07
295,2.03016898897926e-06,7.22079674906025e-06,4.57081339712919e-07
295.2,1.86487336813706e-06,6.86518613909571e-06,3.86137451065681e-07
295.4,2.00952120607924e-06,7.13844749702599e-06,2.96444106133101e-07
295.6,2.02828289304867e-06,7.22983069187319e-06,4.7583079599826e-07
295.8,2.26859739311154e-06,7.71954069341797e-06,4.58601565898217e-07
296,2.09915853859235e-06,7.39559957832904e-06,5.31065680730752e-07
296.2,1.78522719024209e-06,6.72550036654357e-06,4.25663331883428e-07
296.4,2.2330243456514e-06,7.64690793121642e-06,4.31237494562853e-07
296.6,2.02422064739859e-06,7.24193357521081e-06,5.03194867333623e-07
296.8,2.25011270183443e-06,7.67935272827483e-06,4.03366681165724e-07
297,2.21214848199506e-06,7.66454475782635e-06,6.17718573292736e-07
