depth [m],acid [mol/L],conductivity [S/m],sscl [mol/L]
200.89,2.70378572044891e-06,1.90237497052782e-05,4.78387255721271e-06
201.09,2.68215274684142e-06,1.91665296842327e-05,5.2759280202403e-06
201.29,3.13690376738686e-06,1.96419402534346e-05,3.02067381469717e-06
201.49,1.99998508307586e-06,1.70367021838389e-05,5.24859160562766e-06
201.69,1.39510804940792e-06,1.39545702829321e-05,2.38680215781062e-06
201.89,3.54403180121709e-06,2.08771975043014e-05,2.91132815624659e-06
202.09,2.78404179400333e-06,1.91654112088452e-05,4.4695037891673e-06
202.29,3.40701431065908e-06,2.08997338298592e-05,3.96378011883339e-06
202.49,3.34217125806538e-06,2.04836834367391e-05,3.44438824119315e-06
202.69,2.61783273866762e-06,1.8090853867609e-05,3.11635126584142e-06
202.89,2.71387409468001e-06,1.95931763866326e-05,5.97300659286273e-06
203.09,2.71948769805008e-06,1.98975259765771e-05,6.64693562418443e-06
203.29,2.72323716354894e-06,1.91253596071506e-05,4.77020434990639e-06
203.49,2.65614936824975e-06,1.91494536135331e-05,5.31693264215927e-06
203.69,2.96268325080265e-06,2.07585530821473e-05,6.86144006777366e-06
203.89,2.46133867171778e-06,1.75274986392455e-05,2.88399174163395e-06
204.09,2.16738648781978e-06,1.77617045073654e-05,5.61763320289835e-06
204.29,2.58451630794633e-06,1.84189768661082e-05,4.07312577728397e-06
204.49,2.9584860089265e-06,1.909668197563e-05,2.89765994894027e-06
204.69,3.20056549007004e-06,1.99771409462621e-05,3.18469230237303e-06
204.89,3.08660513928752e-06,1.9602261280669e-05,3.13001947314775e-06
205.09,2.71931143130308e-06,1.99179044744146e-05,6.60174412895354e-06
205.29,3.93556925418312e-06,2.32043781556242e-05,5.37160547138456e-06
205.49,2.71232961319704e-06,1.85654620339294e-05,3.41705182658051e-06
205.69,3.68244689588786e-06,2.22441238617088e-05,4.94789104488857e-06
205.89,2.58183499040386e-06,1.87170033237519e-05,4.72919972798742e-06
206.09,1.91850671609143e-06,1.77452525436308e-05,7.33982732349493e-06
206.29,2.86574050921459e-06,1.99565665975281e-05,5.54929216636674e-06
206.49,1.33896519521269e-06,1.47965281968043e-05,4.61985406953685e-06
206.69,2.01476585862386e-06,1.75563859781948e-05,6.15069328784491e-06
206.89,2.60353746689895e-06,1.8808580867778e-05,4.74286793529374e-06
207.09,2.24921182657783e-06,1.76408750456156e-05,4.5925176549242e-06
207.29,1.99643396788796e-06,1.70377814583447e-05,5.02990028872651e-06
207.49,1.26834335335316e-06,1.65237195845032e-05,9.21237172446105e-06
207.69,2.00780154650247e-06,1.65164007164411e-05,3.69041597270695e-06
207.89,2.05733562082579e-06,1.62259909458745e-05,2.62429580281383e-06
208.09,2.2135889086077e-06,1.80701726573232e-05,5.83632451979951e-06
208.29,2.79088238221003e-06,1.96039616053438e-05,5.18025056909605e-06
208.49,3.18037740608548e-06,2.03489622977869e-05,4.04578936267132e-06
208.69,1.64027177768083e-06,1.51985132860853e-05,3.25303333890464e-06
208.89,3.18695442240873e-06,1.99568865232872e-05,3.04801022930981e-06
209.09,2.2376831202024e-06,1.84393518167283e-05,6.49239847050297e-06
209.29,2.48981405180608e-06,1.91804831619e-05,6.36938460474607e-06
209.49,3.9036390307677e-06,2.39106061414257e-05,7.08013138467481e-06
209.69,2.46594593665293e-06,1.91187211944233e-05,6.38305281205239e-06
209.89,3.93397149971966e-06,2.47740210043246e-05,8.88433474910932e-06
210.09,2.56669482347222e-06,1.9487590531887e-05,6.49239847050297e-06
210.29,2.67362929231999e-06,1.88470593440643e-05,4.16880322842822e-06
210.49,3.14313215658108e-06,2.07997349468618e-05,5.30326443485295e-06
210.69,2.03625513897682e-06,1.73813357593766e-05,5.41261009330352e-06
210.89,1.8067643526205e-06,1.61009449538888e-05,4.07312577728397e-06
211.09,3.05470055455176e-06,2.21935107365351e-05,9.23970813907369e-06
211.29,2.20932744816924e-06,1.80089938313048e-05,5.59029678828571e-06
211.49,4.47173399042848e-06,2.54619844224658e-05,6.43772564127768e-06
211.69,2.04441812054203e-06,1.69917171888104e-05,4.38749454532937e-06
211.89,3.33865277273853e-06,2.16353838208951e-05,5.7679834832679e-06
212.09,2.89094094359401e-06,1.97683355262133e-05,4.66085869145581e-06
212.29,3.17374486758039e-06,2.04110122181828e-05,4.07312577728397e-06
212.49,2.05253928839557e-06,1.71345061594098e-05,4.63352227684317e-06
212.69,2.79044480532818e-06,1.89681810484541e-05,3.48539286311212e-06
212.89,3.4562807163484e-06,2.0737666587704e-05,2.71997325395808e-06
213.09,2.58459717722279e-06,1.85660260273711e-05,4.04578936267132e-06
213.29,2.62086232652138e-06,1.99987028010346e-05,7.16214062851274e-06
213.49,1.88246676405996e-06,1.75120398077249e-05,6.75209440932308e-06
213.69,2.39858206517515e-06,1.8921866242643e-05,6.24637073898917e-06
213.89,2.68984431838724e-06,1.92247181046758e-05,4.78972596781209e-06
214.09,2.51721041579066e-06,1.94631987450063e-05,6.62908054356618e-06
214.29,2.47680024075157e-06,1.79376645825966e-05,3.30770616812993e-06
214.49,4.12443226991234e-06,2.34903753892513e-05,4.19613964304086e-06
214.69,2.46505015954875e-06,1.76831657450466e-05,2.77464608318337e-06
214.89,1.10594424224167e-06,1.41745883641495e-05,4.56518124031156e-06
215.09,1.51846875894455e-06,1.47230314562723e-05,2.78831429048969e-06
215.29,2.40170433127663e-06,1.76975592133508e-05,3.25303333890464e-06
215.49,1.79926445559513e-06,1.56987209860778e-05,2.99333740008452e-06
215.69,2.16326529463968e-06,1.70713452364354e-05,3.52639748503108e-06
215.89,2.38572013106907e-06,1.72657327985219e-05,2.32359524207474e-06
216.09,1.87462952408e-06,1.5535912197335e-05,2.02289468133566e-06
216.29,2.09072986045377e-06,1.64845384160811e-05,2.65163221742647e-06
216.49,1.82129910862276e-06,1.58260372080706e-05,3.08901485122878e-06
216.65,2.31693590292441e-06,1.68670385432294e-05,1.8588761936598e-06
216.85,2.23098266677153e-06,1.68663204328922e-05,2.48761372975061e-06
217.05,2.54887602174847e-06,1.84998775086098e-05,3.97744832613971e-06
217.25,2.15882561245889e-06,1.70514149852623e-05,3.44438824119315e-06
217.45,2.03636467126592e-06,1.63691836571931e-05,2.73364146126441e-06
217.651,2.14368660951033e-06,1.69244202420803e-05,3.23936513159832e-06
217.851,1.60141479423594e-06,1.56586527272729e-05,4.27157081206104e-06
218.031,2.25615070354448e-06,1.67936114434e-05,2.07756751056095e-06
218.231,2.57331779258643e-06,1.8136758315251e-05,2.88399174163395e-06
218.431,1.20396736241138e-06,1.58207971653788e-05,7.58585505500873e-06
218.633,2.21783781783025e-06,1.72626500248459e-05,3.44438824119315e-06
218.823,1.32867312823899e-06,1.47388337313098e-05,4.08679398459029e-06
219.023,1.38543221975609e-06,1.48167741370907e-05,3.84076625307649e-06
219.213,2.05798520517541e-06,1.66021700289546e-05,3.04801022930981e-06
219.413,1.76101094958022e-06,1.55142128515807e-05,2.67896863203912e-06
219.609,3.17609005491418e-06,2.10864085841748e-05,5.30326443485295e-06
219.799,2.36290442401636e-06,1.89861669823793e-05,6.38305281205239e-06
219.999,1.77455086628506e-06,1.60593626963342e-05,3.84076625307649e-06
220.199,2.99197488940466e-06,2.00494584211428e-05,4.19613964304086e-06
220.399,3.14573281370797e-06,1.99761861901704e-05,2.87032353432763e-06
220.598,2.23043011532897e-06,1.7779073944675e-05,4.48317199647363e-06
220.798,1.43292125528083e-06,1.5048937740915e-05,3.96378011883339e-06
220.998,2.16415319959032e-06,1.70793863211765e-05,3.30770616812993e-06
221.208,1.742571690059e-06,1.59743147113002e-05,3.82709804577017e-06
221.428,2.10365393277511e-06,1.6902354790776e-05,3.32137437543625e-06
221.588,2.03998094571693e-06,1.71218233426967e-05,4.30548530149144e-06
221.788,1.86236140482271e-06,1.65711250791999e-05,4.31915350879776e-06
221.988,2.37445897123358e-06,1.86770335138448e-05,5.46728292252881e-06
222.188,1.48566922351386e-06,1.56649387091514e-05,4.96713959326432e-06
222.388,1.14365969298608e-06,1.41637319323114e-05,3.96378011883339e-06
222.548,8.23147678973201e-07,1.30333018077449e-05,3.67674776540063e-06
222.748,1.13401169727644e-06,1.41811015133785e-05,4.06227963783037e-06
222.948,2.69619553434959e-06,1.9044017144267e-05,3.89543908230178e-06
223.148,3.2737522322265e-06,2.1079829021347e-05,4.38749454532937e-06
223.338,3.14748431781959e-06,2.11087325819386e-05,5.38527367869088e-06
223.518,2.52180068256859e-06,1.84059857322282e-05,3.6630795580943e-06
223.708,7.33474886794769e-07,1.34129315949192e-05,5.19391877640237e-06
223.948,4.14221545431104e-06,2.28350276250304e-05,2.02289468133566e-06
224.108,2.59861680783541e-06,1.95538631844031e-05,5.7679834832679e-06
224.308,2.66290426794048e-06,2.04981710280441e-05,7.5038458111708e-06
224.518,2.71865913977958e-06,2.04655063362132e-05,7.00216180948238e-06
224.718,2.64293966457755e-06,1.96131641057899e-05,5.54929216636674e-06
224.918,3.19744110140186e-06,2.10208523236589e-05,4.72919972798742e-06
225.118,7.50901858729767e-07,1.27238894003495e-05,3.38871181564325e-06
225.451,1.67896813315499e-06,1.54365126345154e-05,2.8566553270213e-06
225.641,2.19531715398626e-06,1.6862972514242e-05,2.36459986399371e-06
225.841,3.22373419302482e-06,2.12975378138118e-05,5.13924594717708e-06
226.041,0,1.19097358719264e-05,7.02394719769836e-06
226.241,2.82955936146024e-06,2.05708559250822e-05,6.34204819013342e-06
226.45,4.08362778762943e-07,1.1548123294479e-05,3.12159760810087e-06
226.61,3.63746907141751e-07,1.25968741423844e-05,5.91374495811356e-06
226.84,1.74174754566776e-06,1.57884785654114e-05,3.15995825459058e-06
227.04,5.36233976305463e-07,1.2945293974565e-05,5.43395481341494e-06
227.24,2.80094165520634e-06,1.99812325985489e-05,5.12062853414528e-06
227.449,5.44752182156275e-07,1.2357854530437e-05,3.97455786534285e-06
227.649,1.09123251995703e-06,1.80875860173982e-05,1.33675067455829e-05
227.849,0,1.27578947350904e-05,8.95156968380673e-06
228.049,2.35965669257634e-06,1.96477562919617e-05,7.58086124401914e-06
228.249,1.13516509455835e-07,1.14843662715588e-05,5.10055566524695e-06
228.395,1.16493637182007e-06,1.41332880540723e-05,3.49730629283841e-06
228.585,2.21716823647481e-06,1.85220401772233e-05,5.97144845585037e-06
228.785,1.19821150265895e-06,1.53860867675375e-05,6.17662821199898e-06
228.985,2.83151399952282e-06,1.99720773920723e-05,4.78871248368856e-06
229.185,3.33248065924594e-06,2.23709749395499e-05,6.68544802087864e-06
229.391,3.91344084873786e-06,2.36333098226755e-05,5.31724445411048e-06
229.581,1.82810544244026e-06,1.60107440168314e-05,2.92499636355291e-06
229.781,3.11530659687706e-06,2.09204392919219e-05,4.86588180105064e-06
229.981,2.42265697507926e-06,1.80362498879236e-05,3.23936513159832e-06
230.181,2.00150331247662e-06,1.68334970943195e-05,3.54006569233741e-06
230.353,1.82831045115737e-06,1.69344605293087e-05,5.05723670333915e-06
230.553,2.7550712266189e-06,1.88048323563223e-05,2.5422865589759e-06
230.753,4.58509406331912e-06,2.53345840819418e-05,4.23714426495983e-06
230.933,2.66775625194903e-06,1.98004872411615e-05,5.50828754444778e-06
231.153,2.36706475267108e-06,1.76800642031353e-05,2.76097787587705e-06
231.353,9.90698200731105e-07,1.38600680508941e-05,4.032121155365e-06
231.623,4.06777996565581e-06,2.43740547118833e-05,5.78165169057422e-06
231.943,8.40997805416914e-06,3.90258715423943e-05,7.80737494562853e-06
232.143,2.83605634816441e-06,1.95794951953015e-05,3.67674776540063e-06
232.348,2.32334924206658e-06,1.79272908258411e-05,3.60840672886902e-06
232.548,1.43939576395984e-06,1.49337438594173e-05,3.15995825459058e-06
232.748,2.37049917210916e-06,1.83716272961995e-05,4.27943671161375e-06
232.948,3.69802450753473e-06,2.32731805635973e-05,5.87668769030013e-06
233.148,1.77373697863481e-06,1.70501699228831e-05,5.60396499559203e-06
233.37,2.24391651921162e-06,1.87084385130376e-05,5.97955632883863e-06
233.57,2.84030009804531e-06,1.95888241061522e-05,3.59473852156269e-06
233.77,2.07623447333138e-06,1.71500252180835e-05,3.55834275772075e-06
233.97,2.62603842203367e-06,1.97456730181418e-05,5.53562395906042e-06
234.183,2.76310848138508e-06,1.94677157061672e-05,3.85443446038281e-06
234.383,2.0069737703624e-06,1.73431599518478e-05,4.49684020377995e-06
234.583,2.07596414614162e-06,1.89099333684535e-05,7.6408202408823e-06
234.783,2.67808800547002e-06,1.93038133737627e-05,4.07312577728397e-06
234.921,4.29526640597826e-06,2.49101701659739e-05,5.15291415448341e-06
235.121,3.18119668805873e-06,2.17230246160085e-05,5.97300659286273e-06
235.321,5.33949960549558e-08,1.30085076403547e-05,8.84664203311426e-06
235.521,3.06909626197803e-06,2.01272720703175e-05,3.05312092214006e-06
235.723,3.59575146589517e-06,2.28170734066843e-05,5.41504567203132e-06
235.923,2.36305261859676e-06,1.88862246597037e-05,5.38318336953149e-06
236.123,2.70481389053095e-06,1.92948715070152e-05,3.7860934238512e-06
236.323,3.20343701447545e-06,2.05235076101652e-05,2.93866457085924e-06
236.518,2.82052982762313e-06,1.97834278588495e-05,4.04734884732492e-06
236.718,1.93351371053028e-06,1.72033027510751e-05,4.60618586223052e-06
236.948,1.36534040067903e-06,1.55154676148817e-05,4.87828956646828e-06
237.168,1.24557775324514e-06,1.50043068449018e-05,4.56518124031156e-06
237.393,2.33885877592731e-06,1.8870495935363e-05,5.45361471522249e-06
237.593,4.33912840372783e-06,2.52222722273144e-05,5.3989418859972e-06
237.793,2.21045913688832e-06,1.93653117325474e-05,7.54485043308976e-06
238.043,1.33785736702343e-06,1.56131801377426e-05,5.26225981293398e-06
238.193,2.94132233572932e-06,2.03856301602209e-05,4.4695037891673e-06
238.392,3.58419628515814e-06,2.22895621459671e-05,4.12133318834276e-06
238.592,2.879796905713e-06,2.10824767275872e-05,6.53340309242193e-06
238.792,2.8015432702791e-06,1.95903396941035e-05,3.62207493617534e-06
238.992,3.42021392733579e-06,2.16313703340792e-05,3.77242521654488e-06
239.138,3.26274676096306e-06,2.15953762485942e-05,4.85221359374432e-06
239.338,3.05762206565762e-06,2.15726574378023e-05,6.31471177552078e-06
239.538,3.98113036959304e-06,2.43056001593558e-05,5.80898810518686e-06
239.738,3.35333876991946e-06,2.21500421304684e-05,5.43994650791617e-06
239.938,3.3432969096619e-06,2.19944741687589e-05,5.14089821661592e-06
240.123,4.32052842508042e-06,2.46927101910325e-05,4.15275119617225e-06
240.323,2.81608940976324e-06,1.97872248654445e-05,3.89543908230178e-06
240.523,2.23170930778479e-06,1.82960866113321e-05,4.75653614260007e-06
240.723,3.47193863018611e-06,2.2556737698674e-05,5.45203784254024e-06
240.903,2.97757717685149e-06,2.08652445801153e-05,5.17738364506307e-06
241.123,9.56834019094888e-07,1.37100883795191e-05,3.52410233266578e-06
241.323,2.72886676776824e-06,2.01991686807089e-05,5.45361471522249e-06
241.523,3.74992485954504e-06,2.4032895058693e-05,6.77943082393573e-06
241.723,3.64773869160088e-06,2.40458360826572e-05,7.55851864039608e-06
241.923,2.98333217897888e-06,2.19462656775432e-05,7.59952326231505e-06
242.118,3.3042682521584e-06,2.20802070923479e-05,5.51284688995215e-06
242.318,3.29161751645707e-06,2.16813554920834e-05,4.66711419569289e-06
242.518,6.09779465372669e-06,3.0813848090029e-05,5.04356849603283e-06
242.718,3.03514078410135e-06,2.07039576887915e-05,4.2781488868788e-06
242.918,2.46155535666593e-06,1.85054373075474e-05,3.41705182658051e-06
243.114,2.70220329797722e-06,1.93985277259076e-05,3.69584989010275e-06
243.314,3.07492264135336e-06,2.14030224320465e-05,5.57821661591997e-06
243.514,3.57590646855364e-06,2.28912304555531e-05,5.30326443485295e-06
243.714,3.41113310257848e-06,2.31267618019665e-05,7.06646317736849e-06
243.914,2.66010728166736e-06,1.93611120552473e-05,3.88177087499546e-06
244.024,3.4019723169901e-06,2.26584525151833e-05,6.02767942208802e-06
244.224,3.05864007426075e-06,2.04193449052081e-05,3.36237899735522e-06
244.424,2.76847215755109e-06,1.98363226365603e-05,4.1551350211219e-06
244.624,3.27000255063424e-06,2.16221182936077e-05,4.56625271857329e-06
244.824,3.59143210860256e-06,2.28781580025921e-05,5.0845731179518e-06
245.022,2.96722402611646e-06,2.0125131174717e-05,3.31713353632014e-06
245.222,3.69384998703075e-06,2.30861451920217e-05,4.78387255721271e-06
245.422,3.35528855870411e-06,2.24539890381306e-05,5.82265631249319e-06
245.622,3.86336854380522e-06,2.42657895854703e-05,6.24204871683341e-06
245.822,3.06226282816191e-06,2.0244821948515e-05,2.84687690300131e-06
246.02,2.7702694994942e-06,2.05138449697634e-05,5.63497172683776e-06
246.22,2.74298453483402e-06,1.95066087328425e-05,3.48790561113528e-06
246.42,3.22582115434084e-06,2.18788473649987e-05,5.39680295780774e-06
246.62,2.56880360395164e-06,1.97122352280813e-05,5.24314540723337e-06
246.82,4.10934315300255e-06,2.64632332855433e-05,9.45023270987386e-06
247.02,3.57590646855364e-06,2.29733105444989e-05,5.30326443485295e-06
247.22,3.41113310257848e-06,2.32089437151012e-05,7.06646317736849e-06
247.42,2.66010728166736e-06,1.94348350689481e-05,3.88177087499546e-06
247.62,3.4019723169901e-06,2.27411250057991e-05,6.02767942208802e-06
247.82,3.05864007426075e-06,2.04968057384944e-05,3.36237899735522e-06
248.02,2.76847215755109e-06,1.99121352550954e-05,4.1551350211219e-06
248.22,3.27000255063424e-06,2.17015661581954e-05,4.56625271857329e-06
248.42,3.59143210860256e-06,2.29600328364934e-05,5.0845731179518e-06
248.62,2.96722402611646e-06,2.020074448875e-05,3.31713353632014e-06
248.82,3.69384998703075e-06,2.31678691820545e-05,4.78387255721271e-06
249.02,3.35528855870411e-06,2.2533948314755e-05,5.82265631249319e-06
249.22,3.86336854380522e-06,2.43493357197194e-05,6.24204871683341e-06
249.42,3.06226282816191e-06,2.03194791869509e-05,2.84687690300131e-06
249.62,2.7702694994942e-06,2.05887186256554e-05,5.63497172683776e-06
249.82,2.74298453483402e-06,1.95794174724601e-05,3.48790561113528e-06
250.02,3.22582115434084e-06,2.1956690562546e-05,5.39680295780774e-06
250.22,2.56880360395164e-06,1.97854208888025e-05,5.24314540723337e-06
250.42,4.10934315300255e-06,2.65507884044394e-05,9.45023270987386e-06
250.62,1.61240005494191e-06,1.56342979603859e-05,2.72120487168334e-06
250.82,1.65522396807717e-06,1.71271103691497e-05,5.85388429752066e-06
251.02,3.14424576855693e-06,2.15538722585225e-05,5.02029360591562e-06
251.22,3.02089894761693e-06,2.14649695402878e-05,5.72247064895318e-06
251.42,2.8715164746912e-06,2.07772252562286e-05,5.23109830361027e-06
251.62,2.63503290632179e-06,1.98618779897548e-05,4.8611765985211e-06
251.82,2.06166691758856e-06,1.88204315579249e-05,6.70723792953458e-06
252.02,1.96452381003972e-06,1.93904736878957e-05,8.74137875031129e-06
252.22,2.1872158543189e-06,1.95432877261541e-05,7.42833188342758e-06
252.42,2.58750548915262e-06,1.94017706439458e-05,4.1117050891692e-06
252.62,3.10445884078499e-06,2.11766265563185e-05,4.3635558938669e-06
252.82,3.77208475381625e-06,2.41812976084642e-05,6.33984993475424e-06
253.02,1.9099909028093e-06,1.81541461322663e-05,6.23900826446281e-06
253.22,3.29715959622276e-06,2.20298418009329e-05,4.87435189212701e-06
253.42,3.1294570192826e-06,2.23518197491383e-05,6.85774032187908e-06
253.62,2.31516108144998e-06,1.9624932746722e-05,6.59930187037842e-06
253.82,1.44847413175478e-06,1.62163196365163e-05,5.15508699434537e-06
254.02,3.1957176695527e-06,2.27175676831068e-05,7.18002827316225e-06
254.208,1.61240005494191e-06,1.56993226251131e-05,2.72120487168334e-06
254.408,1.65522396807717e-06,1.71958117262789e-05,5.85388429752066e-06
254.608,3.14424576855693e-06,2.16329581076088e-05,5.02029360591562e-06
254.808,3.02089894761693e-06,2.15444940978534e-05,5.72247064895318e-06
255.008,2.8715164746912e-06,2.0855900751896e-05,5.23109830361027e-06
255.208,2.63503290632179e-06,1.9939159575353e-05,4.8611765985211e-06
255.408,2.06166691758856e-06,1.88958897841407e-05,6.70723792953458e-06
255.608,1.96452381003972e-06,1.94677594383676e-05,8.74137875031129e-06
255.808,2.1872158543189e-06,1.96216223177258e-05,7.42833188342758e-06
256.018,2.58750548915262e-06,1.9480809210466e-05,4.1117050891692e-06
256.218,3.10445884078499e-06,2.12604692134642e-05,4.3635558938669e-06
256.418,3.77208475381625e-06,2.4272843351457e-05,6.33984993475424e-06
256.618,1.9099909028093e-06,1.82319830798318e-05,6.23900826446281e-06
256.818,3.29715959622276e-06,2.2117710866767e-05,4.87435189212701e-06
257.018,3.1294570192826e-06,2.24410478787383e-05,6.85774032187908e-06
257.218,2.31516108144998e-06,1.97081800115075e-05,6.59930187037842e-06
257.418,1.44847413175478e-06,1.62918669162577e-05,5.15508699434537e-06
257.618,3.1957176695527e-06,2.28096774223364e-05,7.18002827316225e-06
257.783,2.66976651824992e-06,1.98774093648003e-05,4.31915350879776e-06
257.983,2.07364972122865e-06,1.80776818549207e-05,4.59361678990866e-06
258.183,2.51002595719155e-06,1.98275815997578e-05,5.37160547138456e-06
258.383,2.7510765713523e-06,2.0769495153818e-05,5.73885384949978e-06
258.583,2.3100627919478e-06,1.95589883600115e-05,6.21903432437652e-06
258.783,1.44559901609541e-06,1.60598318147536e-05,4.57461283325574e-06
258.983,2.3800202815679e-06,1.87391400218597e-05,3.7860934238512e-06
259.183,2.28066019044599e-06,1.88830108194517e-05,4.84698782079165e-06
259.383,2.80480230599538e-06,2.05208573848061e-05,4.70966072205307e-06
259.583,1.69100216006227e-06,1.67822622802269e-05,4.37382633802305e-06
259.783,2.13757124090104e-06,1.87538208155469e-05,5.58277729447586e-06
259.983,2.26939073173062e-06,1.88775481271657e-05,4.87587211831231e-06
260.183,3.64257825422681e-06,2.39796388455031e-05,6.39672101935871e-06
260.383,3.26203717899822e-06,2.21083677092495e-05,4.90688642296961e-06
260.583,1.84334052810921e-06,1.75221541506604e-05,4.89416299440228e-06
260.783,2.85805196078974e-06,2.09578513240974e-05,5.24173988690735e-06
260.983,2.33734896564045e-06,1.94690812398605e-05,5.6790582862114e-06
261.183,4.33461208959633e-06,2.65300281844585e-05,7.05533118952493e-06
261.383,2.28653430544078e-06,1.92478587988559e-05,5.52652892561983e-06
261.643,3.12611920142214e-06,2.1275180537378e-05,3.92775772074815e-06
261.843,2.80985167897809e-06,2.04626319274764e-05,4.40116275263569e-06
262.043,2.98809614893052e-06,2.13003886259311e-05,4.99090256633319e-06
262.243,2.23670897337598e-06,1.87809982246963e-05,4.77807090039147e-06
262.475,2.52176991785294e-06,1.93927239276217e-05,4.05140278381905e-06
262.675,2.63759820466309e-06,1.86136636470118e-05,1.38674538777824e-06
262.895,2.9991240859845e-06,2.15073276837042e-05,5.33954110482819e-06
263.075,1.68017614106139e-06,1.61576563266665e-05,2.84789038712484e-06
263.275,2.97159572437712e-06,2.14171729341763e-05,5.31693264215927e-06
263.475,2.65441896057881e-06,1.99629803939135e-05,4.32453675511092e-06
263.675,2.77042619009022e-06,2.07451184324545e-05,5.24859160562766e-06
263.875,2.41745576185689e-06,1.96813011530183e-05,5.42112657677251e-06
264.075,1.82434363055987e-06,1.74273941530939e-05,4.64719048414949e-06
264.298,2.52854711727444e-06,1.93867026895169e-05,3.89543908230178e-06
264.498,1.74204118412661e-06,1.79545752717861e-05,6.451393848584e-06
264.698,3.79753498267813e-06,2.42187913011525e-05,5.52754240974337e-06
264.898,2.4075142683703e-06,2.0054664972924e-05,6.30104356821446e-06
265.098,2.21522807649927e-06,1.80671115577836e-05,3.15735588776039e-06
265.294,2.21439906156797e-06,2.02586091961743e-05,8.1872561764869e-06
265.494,2.96501464123832e-06,2.0946412510568e-05,4.16676591705555e-06
265.694,3.1755637731825e-06,2.16823555308055e-05,4.2781488868788e-06
265.894,2.39189677796856e-06,1.94767446398406e-05,5.03954980426272e-06
266.094,3.10507569863857e-06,2.20644063469668e-05,5.65863782481732e-06
266.292,1.57426095735672e-06,1.59367896519477e-05,2.98319051761635e-06
266.492,2.1865675693953e-06,1.93315773813455e-05,6.2053661170702e-06
266.692,3.44219809856499e-06,2.26159402579678e-05,4.38129186602871e-06
266.892,2.43183773640705e-06,1.9397714393188e-05,4.51050841108627e-06
267.092,2.82183327429874e-06,2.06320692931514e-05,4.42791213571118e-06
267.289,2.18827323966957e-06,1.82939123706858e-05,3.77242521654488e-06
267.489,2.83907281334494e-06,2.2061980612563e-05,7.55851864039608e-06
267.689,2.41421703237889e-06,1.93222015155065e-05,4.42849916724834e-06
267.889,2.67779709517967e-06,2.07965797205257e-05,5.83632451979951e-06
268.089,2.34580684879826e-06,1.86437503487222e-05,3.36237899735522e-06
268.288,2.38002963934079e-06,1.94671354688764e-05,4.98532840365376e-06
268.458,2.87601638791023e-06,2.07252980362761e-05,4.1669399739017e-06
268.688,1.58665800081437e-06,1.71809919331176e-05,5.63417389389953e-06
268.888,2.44416490660458e-06,1.91580507290816e-05,3.7691474554154e-06
269.088,2.59414248833356e-06,2.00050696697941e-05,4.58302204802275e-06
269.287,2.01231287986224e-06,1.83370653802817e-05,5.0845731179518e-06
269.457,2.25505238727594e-06,1.96727816944259e-05,6.3283799828271e-06
269.687,2.28553745812879e-06,1.9287318989573e-05,5.2067746846455e-06
269.887,2.43009761246906e-06,2.0099658868172e-05,5.98056981296216e-06
270.087,2.09157181537392e-06,1.8597634678095e-05,5.05171161374511e-06
270.283,2.53696688780952e-06,1.98827307738775e-05,4.66658764680296e-06
270.483,1.61766439046723e-06,1.76207689054049e-05,6.3241409308395e-06
270.683,2.57760023349258e-06,2.07220298080226e-05,6.26333188342758e-06
270.883,2.40050724970097e-06,2.02562289606569e-05,6.50504784688995e-06
271.083,3.6695770908691e-06,2.32888872476577e-05,3.98197912135711e-06
271.283,2.07224445820095e-06,1.86678354449483e-05,5.29342757720748e-06
271.483,2.8789083044737e-06,2.15045354803667e-05,5.76469769464985e-06
271.663,2.18097866368934e-06,1.89247302989157e-05,5.05120487168334e-06
271.863,2.17488491692112e-06,1.81343450622693e-05,3.27811439756416e-06
272.096,1.65491606888882e-06,1.66626303145827e-05,3.77320139190953e-06
272.296,2.29216793234085e-06,1.8956342127452e-05,4.26170073945194e-06
272.496,3.06265505578124e-06,2.27248719854349e-05,7.12834058286211e-06
272.696,2.90222285419625e-06,2.1232645653719e-05,4.90019573727708e-06
272.896,2.49121088808086e-06,1.98667677786438e-05,4.82823836450631e-06
273.08,2.62626995623849e-06,2.09594208349189e-05,6.30944541104828e-06
273.28,1.92754386480159e-06,1.82583906698708e-05,5.3304197477164e-06
273.48,2.27715831072491e-06,1.92173245837681e-05,4.90688642296961e-06
273.68,2.92114084982399e-06,2.16507331797912e-05,5.65863782481732e-06
273.88,2.69758002252225e-06,2.13882310307947e-05,6.71281209221401e-06
274.069,1.9931148971157e-06,1.83710681104533e-05,5.05829926054806e-06
274.269,6.14970523131514e-07,1.38244805225345e-05,4.93047132823739e-06
274.469,5.54640504605904e-06,3.01688806347238e-05,5.50828754444778e-06
274.669,2.57605809283409e-06,2.01595972006124e-05,4.76802477289706e-06
274.869,3.63508207018833e-06,2.44593240730759e-05,6.68375337279147e-06
275.064,1.87022893461633e-06,1.80835827346764e-05,5.26555676381035e-06
275.264,2.27900945551118e-06,1.98082778219057e-05,6.14627446715964e-06
275.504,3.43209682402572e-06,2.29958060576614e-05,4.81709003914746e-06
275.704,2.57617751018183e-06,2.15335060627401e-05,7.84487385819922e-06
275.904,2.87737333824225e-06,2.14984705644159e-05,5.50980643758156e-06
276.104,2.43027106176693e-06,1.99527421517561e-05,5.30326443485295e-06
276.304,3.42498824990417e-06,2.29974467394281e-05,4.82621139625924e-06
