depth [m],temp [K]
1538,-30.471
1538.2,-30.471
1538.3,-30.472
1538.4,-30.472
1538.5,-30.472
1538.6,-30.472
1538.8,-30.472
1538.9,-30.472
1539,-30.472
1539.1,-30.472
1539.2,-30.473
1539.4,-30.473
1539.5,-30.473
1539.6,-30.473
1539.7,-30.473
1539.9,-30.473
1540,-30.473
1540.1,-30.473
1540.2,-30.474
1540.4,-30.474
1540.5,-30.474
1540.6,-30.474
1540.7,-30.474
1540.8,-30.474
1541,-30.474
1541.1,-30.474
1541.2,-30.475
1541.3,-30.475
1541.4,-30.475
1541.6,-30.475
1541.7,-30.475
1541.8,-30.475
1541.9,-30.475
1542.1,-30.475
1542.2,-30.476
1542.3,-30.476
1542.4,-30.476
1542.5,-30.476
1542.7,-30.476
1542.8,-30.476
1542.9,-30.476
1543,-30.477
1543.2,-30.477
1543.3,-30.477
1543.4,-30.477
1543.5,-30.477
1543.7,-30.477
1543.8,-30.477
1543.9,-30.477
1544,-30.478
1544.1,-30.478
1544.3,-30.478
1544.4,-30.478
1544.5,-30.478
1544.6,-30.478
1544.7,-30.478
1544.9,-30.478
1545,-30.479
1545.1,-30.479
1545.2,-30.479
1545.4,-30.479
1545.5,-30.479
1545.6,-30.479
1545.7,-30.479
1545.8,-30.479
1546,-30.48
1546.1,-30.48
1546.2,-30.48
1546.3,-30.48
1546.5,-30.48
1546.6,-30.48
1546.7,-30.48
1546.8,-30.48
1547,-30.481
1547.1,-30.481
1547.2,-30.481
1547.3,-30.481
1547.4,-30.481
1547.6,-30.481
1547.7,-30.481
1547.8,-30.481
1547.9,-30.482
1548,-30.482
1548.2,-30.482
1548.3,-30.482
1548.4,-30.482
1548.5,-30.482
1548.7,-30.482
1548.8,-30.482
1548.9,-30.483
1549,-30.483
1549.1,-30.483
1549.3,-30.483
1549.4,-30.483
1549.5,-30.483
1549.7,-30.483
1549.8,-30.483
1549.9,-30.484
1550,-30.484
1550.1,-30.484
1550.3,-30.484
1550.4,-30.484
1550.5,-30.484
1550.6,-30.484
1550.7,-30.484
1550.9,-30.485
1551,-30.485
1551.1,-30.485
1551.2,-30.485
1551.3,-30.485
1551.5,-30.485
1551.6,-30.485
1551.7,-30.485
1551.8,-30.486
1552,-30.486
1552.1,-30.486
1552.2,-30.486
1552.3,-30.486
1552.4,-30.486
1552.6,-30.486
1552.7,-30.486
1552.8,-30.487
1553,-30.487
1553.1,-30.487
1553.2,-30.487
1553.3,-30.487
1553.4,-30.487
1553.6,-30.487
1553.7,-30.487
1553.8,-30.488
1553.9,-30.488
1554,-30.488
1554.2,-30.488
1554.3,-30.488
1554.4,-30.488
1554.5,-30.488
1554.6,-30.488
1554.8,-30.489
1554.9,-30.489
1555,-30.489
1555.1,-30.489
1555.3,-30.489
1555.4,-30.489
1555.5,-30.489
1555.6,-30.489
1555.8,-30.49
1555.9,-30.49
1556,-30.49
1556.1,-30.49
1556.2,-30.49
1556.4,-30.49
1556.5,-30.49
1556.6,-30.49
1556.7,-30.491
1556.9,-30.491
1557,-30.491
1557.1,-30.491
1557.2,-30.491
1557.3,-30.491
1557.5,-30.491
1557.6,-30.492
1557.7,-30.492
1557.8,-30.492
1557.9,-30.492
1558.1,-30.492
1558.2,-30.492
1558.3,-30.492
1558.4,-30.492
1558.5,-30.493
1558.7,-30.493
1558.8,-30.493
1558.9,-30.493
1559.1,-30.493
1559.2,-30.493
1559.3,-30.493
1559.4,-30.493
1559.5,-30.494
1559.7,-30.494
1559.8,-30.494
1559.9,-30.494
1560,-30.494
1560.2,-30.494
1560.3,-30.494
1560.4,-30.494
1560.5,-30.495
1560.6,-30.495
1560.8,-30.495
1560.9,-30.495
1561,-30.495
1561.1,-30.495
1561.3,-30.495
1561.4,-30.496
1561.5,-30.496
1561.6,-30.496
1561.7,-30.496
1561.8,-30.496
1562,-30.496
1562.1,-30.496
1562.2,-30.496
1562.4,-30.497
1562.5,-30.497
1562.6,-30.497
1562.7,-30.497
1562.8,-30.497
1563,-30.497
1563.1,-30.497
1563.2,-30.497
1563.3,-30.498
1563.5,-30.498
1563.6,-30.498
1563.7,-30.498
1563.8,-30.498
1563.9,-30.498
1564.1,-30.498
1564.2,-30.499
1564.3,-30.499
1564.4,-30.499
1564.5,-30.499
1564.7,-30.499
1564.8,-30.499
1564.9,-30.499
1565,-30.499
1565.1,-30.5
1565.3,-30.5
1565.4,-30.5
1565.5,-30.5
1565.7,-30.5
1565.8,-30.5
1565.9,-30.5
1566,-30.5
1566.1,-30.501
1566.3,-30.501
1566.4,-30.501
1566.5,-30.501
1566.6,-30.501
1566.8,-30.501
1566.9,-30.501
1567,-30.502
1567.1,-30.502
1567.2,-30.502
1567.4,-30.502
1567.5,-30.502
1567.6,-30.502
1567.7,-30.502
1567.8,-30.502
1568,-30.503
1568.1,-30.503
1568.2,-30.503
1568.3,-30.503
1568.5,-30.503
1568.6,-30.503
1568.7,-30.503
1568.8,-30.503
1569,-30.504
1569.1,-30.504
1569.2,-30.504
1569.3,-30.504
1569.4,-30.504
1569.6,-30.504
1569.7,-30.504
1569.8,-30.505
1569.9,-30.505
1570,-30.505
1570.2,-30.505
1570.3,-30.505
1570.4,-30.505
1570.5,-30.505
1570.7,-30.505
1570.8,-30.506
1570.9,-30.506
1571,-30.506
1571.1,-30.506
1571.3,-30.506
1571.4,-30.506
1571.5,-30.506
1571.7,-30.506
1571.8,-30.507
1571.9,-30.507
1572,-30.507
1572.1,-30.507
1572.3,-30.507
1572.4,-30.507
1572.5,-30.507
1572.6,-30.507
1572.7,-30.508
1572.9,-30.508
1573,-30.508
1573.1,-30.508
1573.2,-30.508
1573.3,-30.508
1573.5,-30.508
1573.6,-30.508
1573.7,-30.509
1573.8,-30.509
1574,-30.509
1574.1,-30.509
1574.2,-30.509
1574.3,-30.509
1574.4,-30.509
1574.6,-30.509
1574.7,-30.51
1574.8,-30.51
1575,-30.51
1575.1,-30.51
1575.2,-30.51
1575.3,-30.51
1575.4,-30.51
1575.6,-30.51
1575.7,-30.511
1575.8,-30.511
1575.9,-30.511
1576,-30.511
1576.2,-30.511
1576.3,-30.511
1576.4,-30.511
1576.5,-30.511
1576.6,-30.511
1576.8,-30.512
1576.9,-30.512
1577,-30.512
1577.1,-30.512
1577.3,-30.512
1577.4,-30.512
1577.5,-30.512
1577.6,-30.512
1577.7,-30.513
1577.9,-30.513
1578,-30.513
1578.1,-30.513
1578.3,-30.513
1578.4,-30.513
1578.5,-30.513
1578.6,-30.513
1578.7,-30.514
1578.9,-30.514
1579,-30.514
1579.1,-30.514
1579.2,-30.514
1579.4,-30.514
1579.5,-30.514
1579.6,-30.514
1579.7,-30.515
1579.8,-30.515
1580,-30.515
1580.1,-30.515
1580.2,-30.515
1580.3,-30.515
1580.4,-30.515
1580.6,-30.515
1580.7,-30.515
1580.8,-30.516
1580.9,-30.516
1581,-30.516
1581.2,-30.516
1581.3,-30.516
1581.4,-30.516
1581.6,-30.516
1581.7,-30.516
1581.8,-30.517
1581.9,-30.517
1582,-30.517
1582.2,-30.517
1582.3,-30.517
1582.4,-30.517
1582.5,-30.517
1582.6,-30.517
1582.8,-30.517
1582.9,-30.518
1583,-30.518
1583.1,-30.518
1583.3,-30.518
1583.4,-30.518
1583.5,-30.518
1583.6,-30.518
1583.7,-30.518
1583.9,-30.519
1584,-30.519
1584.1,-30.519
1584.2,-30.519
1584.3,-30.519
1584.5,-30.519
1584.6,-30.519
1584.7,-30.519
1584.9,-30.519
1585,-30.52
1585.1,-30.52
1585.2,-30.52
1585.3,-30.52
1585.5,-30.52
1585.6,-30.52
1585.7,-30.52
1585.8,-30.52
1585.9,-30.521
1586.1,-30.521
1586.2,-30.521
1586.3,-30.521
1586.4,-30.521
1586.6,-30.521
1586.7,-30.521
1586.8,-30.521
1586.9,-30.521
1587,-30.522
1587.2,-30.522
1587.3,-30.522
1587.4,-30.522
1587.5,-30.522
1587.7,-30.522
1587.8,-30.522
1587.9,-30.522
1588,-30.523
1588.2,-30.523
1588.3,-30.523
1588.4,-30.523
1588.5,-30.523
1588.6,-30.523
1588.8,-30.523
1588.9,-30.523
1589,-30.523
1589.1,-30.524
1589.2,-30.524
1589.4,-30.524
1589.5,-30.524
1589.6,-30.524
1589.7,-30.524
1589.9,-30.524
1590,-30.524
1590.1,-30.525
1590.2,-30.525
1590.3,-30.525
1590.5,-30.525
1590.6,-30.525
1590.7,-30.525
1590.9,-30.525
1591,-30.525
1591.1,-30.525
1591.2,-30.526
1591.3,-30.526
1591.5,-30.526
1591.6,-30.526
1591.7,-30.526
1591.8,-30.526
1591.9,-30.526
1592.1,-30.526
1592.2,-30.527
1592.3,-30.527
1592.4,-30.527
1592.5,-30.527
1592.7,-30.527
1592.8,-30.527
1592.9,-30.527
1593,-30.527
1593.2,-30.527
1593.3,-30.528
1593.4,-30.528
1593.5,-30.528
1593.6,-30.528
1593.8,-30.528
1593.9,-30.528
1594,-30.528
1594.2,-30.528
1594.3,-30.529
1594.4,-30.529
1594.5,-30.529
1594.6,-30.529
1594.8,-30.529
1594.9,-30.529
1595,-30.529
1595.1,-30.529
1595.2,-30.529
1595.4,-30.53
1595.5,-30.53
1595.6,-30.53
1595.7,-30.53
1595.8,-30.53
1596,-30.53
1596.1,-30.53
1596.2,-30.53
1596.3,-30.531
1596.5,-30.531
1596.6,-30.531
1596.7,-30.531
1596.8,-30.531
1596.9,-30.531
1597.1,-30.531
1597.2,-30.531
1597.3,-30.531
1597.5,-30.532
1597.6,-30.532
1597.7,-30.532
1597.8,-30.532
1597.9,-30.532
1598.1,-30.532
1598.2,-30.532
1598.3,-30.532
1598.4,-30.533
1598.5,-30.533
1598.7,-30.533
1598.8,-30.533
1598.9,-30.533
1599,-30.533
1599.1,-30.533
1599.3,-30.533
1599.4,-30.533
1599.5,-30.534
1599.6,-30.534
1599.8,-30.534
1599.9,-30.534
1600,-30.534
1600.1,-30.534
1600.2,-30.534
1600.4,-30.534
1600.5,-30.534
1600.6,-30.535
1600.7,-30.535
1600.9,-30.535
1601,-30.535
1601.1,-30.535
1601.2,-30.535
1601.4,-30.535
1601.5,-30.535
1601.6,-30.536
1601.7,-30.536
1601.8,-30.536
1602,-30.536
1602.1,-30.536
1602.2,-30.536
1602.3,-30.536
1602.4,-30.536
1602.6,-30.536
1602.7,-30.537
1602.8,-30.537
1602.9,-30.537
1603.1,-30.537
1603.2,-30.537
1603.3,-30.537
1603.4,-30.537
1603.5,-30.537
1603.7,-30.537
1603.8,-30.538
1603.9,-30.538
1604,-30.538
1604.2,-30.538
1604.3,-30.538
1604.4,-30.538
1604.5,-30.538
1604.7,-30.538
1604.8,-30.538
1604.9,-30.539
1605,-30.539
1605.1,-30.539
1605.3,-30.539
1605.4,-30.539
1605.5,-30.539
1605.6,-30.539
1605.8,-30.539
1605.9,-30.539
1606,-30.54
1606.1,-30.54
1606.2,-30.54
1606.4,-30.54
1606.5,-30.54
1606.6,-30.54
1606.7,-30.54
1606.9,-30.54
1607,-30.54
1607.1,-30.541
1607.2,-30.541
1607.3,-30.541
1607.5,-30.541
1607.6,-30.541
1607.7,-30.541
1607.8,-30.541
1608,-30.541
1608.1,-30.541
1608.2,-30.542
1608.3,-30.542
1608.4,-30.542
1608.6,-30.542
1608.7,-30.542
1608.8,-30.542
1608.9,-30.542
1609,-30.542
1609.2,-30.542
1609.3,-30.543
1609.4,-30.543
1609.5,-30.543
1609.7,-30.543
1609.8,-30.543
1609.9,-30.543
1610,-30.543
1610.2,-30.543
1610.3,-30.543
1610.4,-30.544
1610.5,-30.544
1610.7,-30.544
1610.8,-30.544
1610.9,-30.544
1611,-30.544
1611.1,-30.544
1611.3,-30.544
1611.4,-30.544
1611.5,-30.544
1611.6,-30.545
1611.7,-30.545
1611.9,-30.545
1612,-30.545
1612.1,-30.545
1612.2,-30.545
1612.4,-30.545
1612.5,-30.545
1612.6,-30.545
1612.7,-30.546
1612.8,-30.546
1613,-30.546
1613.1,-30.546
1613.2,-30.546
1613.4,-30.546
1613.5,-30.546
1613.6,-30.546
1613.7,-30.546
1613.8,-30.547
1613.9,-30.547
1614.1,-30.547
1614.2,-30.547
1614.3,-30.547
1614.4,-30.547
1614.6,-30.547
1614.7,-30.547
1614.8,-30.547
1614.9,-30.547
1615,-30.548
1615.2,-30.548
1615.3,-30.548
1615.4,-30.548
1615.5,-30.548
1615.7,-30.548
1615.8,-30.548
1615.9,-30.548
1616,-30.548
1616.1,-30.549
1616.3,-30.549
1616.4,-30.549
1616.5,-30.549
1616.6,-30.549
1616.8,-30.549
1616.9,-30.549
1617,-30.549
1617.1,-30.549
1617.2,-30.55
1617.4,-30.55
1617.5,-30.55
1617.6,-30.55
1617.7,-30.55
1617.9,-30.55
1618,-30.55
1618.1,-30.55
1618.2,-30.55
1618.3,-30.55
1618.5,-30.551
1618.6,-30.551
1618.7,-30.551
1618.8,-30.551
1618.9,-30.551
1619.1,-30.551
1619.2,-30.551
1619.3,-30.551
1619.4,-30.551
1619.6,-30.552
1619.7,-30.552
1619.8,-30.552
1619.9,-30.552
1620.1,-30.552
1620.2,-30.552
1620.3,-30.552
1620.4,-30.552
1620.6,-30.552
1620.7,-30.552
1620.8,-30.553
1620.9,-30.553
1621,-30.553
1621.2,-30.553
1621.3,-30.553
1621.4,-30.553
1621.5,-30.553
1621.6,-30.553
1621.8,-30.553
1621.9,-30.554
1622,-30.554
1622.1,-30.554
1622.2,-30.554
1622.4,-30.554
1622.5,-30.554
1622.6,-30.554
1622.7,-30.554
1622.9,-30.554
1623,-30.555
1623.1,-30.555
1623.2,-30.555
1623.4,-30.555
1623.5,-30.555
1623.6,-30.555
1623.7,-30.555
1623.9,-30.555
1624,-30.555
1624.1,-30.555
1624.2,-30.556
1624.3,-30.556
1624.5,-30.556
1624.6,-30.556
1624.7,-30.556
1624.8,-30.556
1624.9,-30.556
1625.1,-30.556
1625.2,-30.556
1625.3,-30.557
1625.4,-30.557
1625.5,-30.557
1625.7,-30.557
1625.8,-30.557
1625.9,-30.557
1626,-30.557
1626.2,-30.557
1626.3,-30.557
1626.4,-30.558
1626.5,-30.558
1626.7,-30.558
1626.8,-30.558
1626.9,-30.558
1627,-30.558
1627.2,-30.558
1627.3,-30.558
1627.4,-30.558
1627.5,-30.558
1627.6,-30.559
1627.8,-30.559
1627.9,-30.559
1628,-30.559
1628.1,-30.559
1628.2,-30.559
1628.4,-30.559
1628.5,-30.559
1628.6,-30.559
1628.7,-30.56
1628.8,-30.56
1629,-30.56
1629.1,-30.56
1629.2,-30.56
1629.4,-30.56
1629.5,-30.56
1629.6,-30.56
1629.7,-30.56
1629.8,-30.56
1630,-30.561
1630.1,-30.561
1630.2,-30.561
1630.3,-30.561
1630.5,-30.561
1630.6,-30.561
1630.7,-30.561
1630.8,-30.561
1630.9,-30.561
1631.1,-30.562
1631.2,-30.562
1631.3,-30.562
1631.4,-30.562
1631.5,-30.562
1631.7,-30.562
1631.8,-30.562
1631.9,-30.562
1632,-30.562
1632.1,-30.562
1632.3,-30.563
1632.4,-30.563
1632.5,-30.563
1632.7,-30.563
1632.8,-30.563
1632.9,-30.563
1633,-30.563
1633.1,-30.563
1633.3,-30.563
1633.4,-30.563
1633.5,-30.564
1633.6,-30.564
1633.8,-30.564
1633.9,-30.564
1634,-30.564
1634.1,-30.564
1634.2,-30.564
1634.4,-30.564
1634.5,-30.564
1634.6,-30.565
1634.7,-30.565
1634.8,-30.565
1635,-30.565
1635.1,-30.565
1635.2,-30.565
1635.3,-30.565
1635.4,-30.565
1635.6,-30.565
1635.7,-30.565
1635.8,-30.566
1636,-30.566
1636.1,-30.566
1636.2,-30.566
1636.3,-30.566
1636.4,-30.566
1636.6,-30.566
1636.7,-30.566
1636.8,-30.566
1636.9,-30.566
1637.1,-30.567
1637.2,-30.567
1637.3,-30.567
1637.4,-30.567
1637.5,-30.567
1637.7,-30.567
1637.8,-30.567
1637.9,-30.567
1638,-30.567
1638.1,-30.567
1638.3,-30.568
1638.4,-30.568
1638.5,-30.568
1638.6,-30.568
1638.7,-30.568
1638.9,-30.568
1639,-30.568
1639.1,-30.568
1639.3,-30.568
1639.4,-30.568
1639.5,-30.568
1639.6,-30.569
1639.7,-30.569
1639.9,-30.569
1640,-30.569
1640.1,-30.569
1640.2,-30.569
1640.3,-30.569
1640.5,-30.569
1640.6,-30.569
1640.7,-30.569
1640.8,-30.57
1641,-30.57
1641.1,-30.57
1641.2,-30.57
1641.3,-30.57
1641.4,-30.57
1641.6,-30.57
1641.7,-30.57
1641.8,-30.57
1641.9,-30.57
1642,-30.571
1642.2,-30.571
1642.3,-30.571
1642.4,-30.571
1642.6,-30.571
1642.7,-30.571
1642.8,-30.571
1642.9,-30.571
1643,-30.571
1643.2,-30.571
1643.3,-30.571
1643.4,-30.572
1643.5,-30.572
1643.6,-30.572
1643.8,-30.572
1643.9,-30.572
1644,-30.572
1644.1,-30.572
1644.3,-30.572
1644.4,-30.572
1644.5,-30.572
1644.6,-30.573
1644.7,-30.573
1644.9,-30.573
1645,-30.573
1645.1,-30.573
1645.2,-30.573
1645.4,-30.573
1645.5,-30.573
1645.6,-30.573
1645.7,-30.573
1645.9,-30.573
1646,-30.574
1646.1,-30.574
1646.2,-30.574
1646.3,-30.574
1646.5,-30.574
1646.6,-30.574
1646.7,-30.574
1646.8,-30.574
1646.9,-30.574
1647.1,-30.574
1647.2,-30.575
1647.3,-30.575
1647.4,-30.575
1647.6,-30.575
1647.7,-30.575
1647.8,-30.575
1647.9,-30.575
1648,-30.575
1648.2,-30.575
1648.3,-30.575
1648.4,-30.575
1648.6,-30.576
1648.7,-30.576
1648.8,-30.576
1648.9,-30.576
1649,-30.576
1649.2,-30.576
1649.3,-30.576
1649.4,-30.576
1649.5,-30.576
1649.6,-30.576
1649.8,-30.576
1649.9,-30.577
1650,-30.577
1650.1,-30.577
1650.3,-30.577
1650.4,-30.577
1650.5,-30.577
1650.6,-30.577
1650.7,-30.577
1650.9,-30.577
1651,-30.577
1651.1,-30.577
1651.2,-30.578
1651.3,-30.578
1651.5,-30.578
1651.6,-30.578
1651.7,-30.578
1651.9,-30.578
1652,-30.578
1652.1,-30.578
1652.2,-30.578
1652.3,-30.578
1652.5,-30.578
1652.6,-30.579
1652.7,-30.579
1652.8,-30.579
1652.9,-30.579
1653.1,-30.579
1653.2,-30.579
1653.3,-30.579
1653.4,-30.579
1653.5,-30.579
1653.7,-30.579
1653.8,-30.58
1653.9,-30.58
1654,-30.58
1654.2,-30.58
1654.3,-30.58
1654.4,-30.58
1654.5,-30.58
1654.6,-30.58
1654.8,-30.58
1654.9,-30.58
1655,-30.58
1655.2,-30.581
1655.3,-30.581
1655.4,-30.581
1655.5,-30.581
1655.6,-30.581
1655.8,-30.581
1655.9,-30.581
1656,-30.581
1656.1,-30.581
1656.2,-30.581
1656.4,-30.581
1656.5,-30.581
1656.6,-30.582
1656.7,-30.582
1656.9,-30.582
1657,-30.582
1657.1,-30.582
1657.2,-30.582
1657.3,-30.582
1657.5,-30.582
1657.6,-30.582
1657.7,-30.582
1657.8,-30.582
1657.9,-30.583
1658.1,-30.583
1658.2,-30.583
1658.3,-30.583
1658.5,-30.583
1658.6,-30.583
1658.7,-30.583
1658.8,-30.583
1658.9,-30.583
1659.1,-30.583
1659.2,-30.583
1659.3,-30.584
1659.4,-30.584
1659.6,-30.584
1659.7,-30.584
1659.8,-30.584
1659.9,-30.584
1660,-30.584
1660.2,-30.584
1660.3,-30.584
1660.4,-30.584
1660.5,-30.584
1660.6,-30.585
1660.8,-30.585
1660.9,-30.585
1661,-30.585
1661.1,-30.585
1661.3,-30.585
1661.4,-30.585
1661.5,-30.585
1661.6,-30.585
1661.8,-30.585
1661.9,-30.585
1662,-30.585
1662.1,-30.586
1662.2,-30.586
1662.4,-30.586
1662.5,-30.586
1662.6,-30.586
1662.7,-30.586
1662.8,-30.586
1663,-30.586
1663.1,-30.586
1663.2,-30.586
1663.3,-30.586
1663.5,-30.587
1663.6,-30.587
1663.7,-30.587
1663.8,-30.587
1663.9,-30.587
1664.1,-30.587
1664.2,-30.587
1664.3,-30.587
1664.4,-30.587
1664.6,-30.587
1664.7,-30.587
1664.8,-30.587
1664.9,-30.588
1665,-30.588
1665.2,-30.588
1665.3,-30.588
1665.4,-30.588
1665.5,-30.588
1665.7,-30.588
1665.8,-30.588
1665.9,-30.588
1666,-30.588
1666.1,-30.588
1666.3,-30.589
1666.4,-30.589
1666.5,-30.589
1666.6,-30.589
1666.7,-30.589
1666.9,-30.589
1667,-30.589
1667.1,-30.589
1667.2,-30.589
1667.3,-30.589
1667.5,-30.589
1667.6,-30.589
1667.7,-30.59
1667.8,-30.59
1668,-30.59
1668.1,-30.59
1668.2,-30.59
1668.3,-30.59
1668.4,-30.59
1668.6,-30.59
1668.7,-30.59
1668.8,-30.59
1668.9,-30.59
1669,-30.59
1669.2,-30.591
1669.3,-30.591
1669.4,-30.591
1669.5,-30.591
1669.6,-30.591
1669.8,-30.591
1669.9,-30.591
1670,-30.591
1670.1,-30.591
1670.2,-30.591
1670.3,-30.591
1670.5,-30.592
1670.6,-30.592
1670.7,-30.592
1670.8,-30.592
1671,-30.592
1671.1,-30.592
1671.2,-30.592
1671.3,-30.592
1671.4,-30.592
1671.6,-30.592
1671.7,-30.592
1671.8,-30.592
1671.9,-30.593
1672,-30.593
1672.2,-30.593
1672.3,-30.593
1672.4,-30.593
1672.5,-30.593
1672.6,-30.593
1672.7,-30.593
1672.9,-30.593
1673,-30.593
1673.1,-30.593
1673.2,-30.593
1673.4,-30.594
1673.5,-30.594
1673.6,-30.594
1673.7,-30.594
1673.8,-30.594
1674,-30.594
1674.1,-30.594
1674.2,-30.594
1674.3,-30.594
1674.4,-30.594
1674.6,-30.594
1674.7,-30.594
1674.8,-30.595
1674.9,-30.595
1675,-30.595
1675.2,-30.595
1675.3,-30.595
1675.4,-30.595
1675.5,-30.595
1675.6,-30.595
1675.8,-30.595
1675.9,-30.595
1676,-30.595
1676.1,-30.595
1676.2,-30.596
1676.4,-30.596
1676.5,-30.596
1676.6,-30.596
1676.7,-30.596
1676.8,-30.596
1676.9,-30.596
1677.1,-30.596
1677.2,-30.596
1677.3,-30.596
1677.5,-30.596
1677.6,-30.596
1677.7,-30.597
1677.8,-30.597
1677.9,-30.597
1678,-30.597
1678.2,-30.597
1678.3,-30.597
1678.4,-30.597
1678.5,-30.597
1678.6,-30.597
1678.8,-30.597
1678.9,-30.597
1679,-30.597
1679.1,-30.598
1679.2,-30.598
1679.4,-30.598
1679.5,-30.598
1679.6,-30.598
1679.7,-30.598
1679.8,-30.598
1680,-30.598
1680.1,-30.598
1680.2,-30.598
1680.3,-30.598
1680.5,-30.598
1680.6,-30.598
1680.7,-30.599
1680.8,-30.599
1680.9,-30.599
1681.1,-30.599
1681.2,-30.599
1681.3,-30.599
1681.4,-30.599
1681.5,-30.599
1681.6,-30.599
1681.8,-30.599
1681.9,-30.599
1682,-30.599
1682.1,-30.599
1682.2,-30.6
1682.4,-30.6
1682.5,-30.6
1682.6,-30.6
1682.7,-30.6
1682.8,-30.6
1683,-30.6
1683.1,-30.6
1683.2,-30.6
1683.3,-30.6
1683.5,-30.6
1683.6,-30.6
1683.7,-30.6
1683.8,-30.601
1683.9,-30.601
1684.1,-30.601
1684.2,-30.601
1684.3,-30.601
1684.4,-30.601
1684.5,-30.601
1684.7,-30.601
1684.8,-30.601
1684.9,-30.601
1685,-30.601
1685.1,-30.601
1685.2,-30.601
1685.4,-30.602
1685.5,-30.602
1685.6,-30.602
1685.7,-30.602
1685.8,-30.602
1686,-30.602
1686.1,-30.602
1686.2,-30.602
1686.3,-30.602
1686.4,-30.602
1686.6,-30.602
1686.7,-30.602
1686.8,-30.602
1686.9,-30.603
1687.1,-30.603
1687.2,-30.603
1687.3,-30.603
1687.4,-30.603
1687.5,-30.603
1687.7,-30.603
1687.8,-30.603
1687.9,-30.603
1688,-30.603
1688.1,-30.603
1688.2,-30.603
1688.4,-30.603
1688.5,-30.603
1688.6,-30.604
1688.7,-30.604
1688.8,-30.604
1689,-30.604
1689.1,-30.604
1689.2,-30.604
1689.3,-30.604
1689.4,-30.604
1689.6,-30.604
1689.7,-30.604
1689.8,-30.604
1689.9,-30.604
1690.1,-30.604
1690.2,-30.604
1690.3,-30.605
1690.4,-30.605
1690.5,-30.605
1690.7,-30.605
1690.8,-30.605
1690.9,-30.605
1691,-30.605
1691.1,-30.605
1691.3,-30.605
1691.4,-30.605
1691.5,-30.605
1691.6,-30.605
1691.7,-30.605
1691.8,-30.605
1692,-30.606
1692.1,-30.606
1692.2,-30.606
1692.3,-30.606
1692.4,-30.606
1692.6,-30.606
1692.7,-30.606
1692.8,-30.606
1692.9,-30.606
1693.1,-30.606
1693.2,-30.606
1693.3,-30.606
1693.4,-30.606
1693.5,-30.606
1693.7,-30.607
1693.8,-30.607
1693.9,-30.607
1694,-30.607
1694.1,-30.607
1694.3,-30.607
1694.4,-30.607
1694.5,-30.607
1694.6,-30.607
1694.7,-30.607
1694.8,-30.607
1695,-30.607
1695.1,-30.607
1695.2,-30.607
1695.3,-30.608
1695.5,-30.608
1695.6,-30.608
1695.7,-30.608
1695.8,-30.608
1695.9,-30.608
1696.1,-30.608
1696.2,-30.608
1696.3,-30.608
1696.4,-30.608
1696.5,-30.608
1696.7,-30.608
1696.8,-30.608
1696.9,-30.608
1697,-30.609
1697.1,-30.609
1697.3,-30.609
1697.4,-30.609
1697.5,-30.609
1697.6,-30.609
1697.7,-30.609
1697.9,-30.609
1698,-30.609
1698.1,-30.609
1698.2,-30.609
1698.3,-30.609
1698.4,-30.609
1698.6,-30.609
1698.7,-30.61
1698.8,-30.61
1698.9,-30.61
1699,-30.61
1699.2,-30.61
1699.3,-30.61
1699.4,-30.61
1699.5,-30.61
1699.7,-30.61
1699.8,-30.61
1699.9,-30.61
1700,-30.61
1700.1,-30.61
1700.3,-30.611
1700.4,-30.611
1700.5,-30.611
1700.6,-30.611
1700.7,-30.611
1700.9,-30.611
1701,-30.611
1701.1,-30.611
1701.2,-30.611
1701.3,-30.611
1701.5,-30.611
1701.6,-30.611
1701.7,-30.611
1701.8,-30.611
1701.9,-30.612
1702.1,-30.612
1702.2,-30.612
1702.3,-30.612
1702.4,-30.612
1702.5,-30.612
1702.7,-30.612
1702.8,-30.612
1702.9,-30.612
1703,-30.612
1703.2,-30.612
1703.3,-30.612
1703.4,-30.612
1703.5,-30.613
1703.6,-30.613
1703.7,-30.613
1703.9,-30.613
1704,-30.613
1704.1,-30.613
1704.2,-30.613
1704.3,-30.613
1704.5,-30.613
1704.6,-30.613
1704.7,-30.613
1704.8,-30.613
1704.9,-30.613
1705,-30.613
1705.2,-30.614
1705.3,-30.614
1705.4,-30.614
1705.6,-30.614
1705.7,-30.614
1705.8,-30.614
1705.9,-30.614
1706,-30.614
1706.1,-30.614
1706.3,-30.614
1706.4,-30.614
1706.5,-30.614
1706.6,-30.614
1706.7,-30.614
1706.9,-30.615
1707,-30.615
1707.1,-30.615
1707.2,-30.615
1707.3,-30.615
1707.5,-30.615
1707.6,-30.615
1707.7,-30.615
1707.8,-30.615
1707.9,-30.615
1708.1,-30.615
1708.2,-30.615
1708.3,-30.615
1708.4,-30.615
1708.5,-30.616
1708.7,-30.616
1708.8,-30.616
1708.9,-30.616
1709,-30.616
1709.2,-30.616
1709.3,-30.616
1709.4,-30.616
1709.5,-30.616
1709.6,-30.616
1709.7,-30.616
1709.9,-30.616
1710,-30.616
1710.1,-30.616
1710.2,-30.617
1710.3,-30.617
1710.5,-30.617
1710.6,-30.617
1710.7,-30.617
1710.8,-30.617
1710.9,-30.617
1711.1,-30.617
1711.2,-30.617
1711.3,-30.617
1711.4,-30.617
1711.5,-30.617
