depth [m],acid [mol/L],conductivity [S/m],sscl [mol/L]
865.5304324,2.53162681763704e-07,5.63134427305681e-06,2.03635676073655e-06
865.5582324,3.86705586186875e-07,5.75273861230459e-06,1.42972926221964e-06
865.5860324,1.36585551826875e-06,7.73908423888697e-06,3.48056000652537e-07
865.6138324,1.63356421881053e-06,8.32394018183873e-06,1.80576149571437e-07
865.6416324,1.24715538713816e-06,7.47213118326248e-06,3.98880447823398e-07
865.6694324,6.01290688882383e-07,6.14605832780272e-06,1.06372123539006e-06
865.6972324,5.34542615374327e-07,5.95157447450967e-06,9.56061435328564e-07
865.7250324,6.34982022457627e-07,6.28862106553674e-06,1.25438510741912e-06
865.7528324,1.18159324722486e-06,7.46057273505748e-06,8.44209480599119e-07
865.7806324,2.11027808791851e-06,9.4747100538045e-06,2.17973974253545e-07
865.8084324,1.84890590561072e-06,8.82788081267245e-06,1.48689337455659e-07
865.8362324,1.16833894169364e-06,7.22091900494133e-06,2.05539168357059e-07
865.8640324,1.08952919306209e-06,7.09720476535733e-06,4.03640804924389e-07
865.8918324,8.09352336430847e-07,6.43857436403514e-06,4.36029679625659e-07
865.9196324,3.06660824244291e-07,5.42436425348589e-06,1.00846392942408e-06
865.9474324,2.57913258530665e-07,5.2000070530837e-06,6.7706350518959e-07
865.9752324,3.5821183119847e-07,5.53142667510984e-06,9.59141997417595e-07
866.0030324,7.20218478665568e-07,6.2058969765318e-06,3.75266788895969e-07
866.0308324,1.4580544510034e-06,7.87367694829725e-06,8.51638255483288e-08
866.0586324,1.72612794591251e-06,8.54348549525198e-06,1.75862015411149e-07
866.0864324,1.28727297353126e-06,7.54847466012321e-06,3.39084187375833e-07
866.1142324,6.58968651668822e-07,6.13696118412279e-06,6.12788689141426e-07
866.1420324,3.87651027467964e-07,5.59452883405175e-06,9.37000530923588e-07
866.1698324,2.34573910092656e-07,5.15001188761176e-06,6.94715872580986e-07
866.1978324,2.09023732363327e-07,5.03311670405202e-06,5.2316048945795e-07
866.228,4.43704101848298e-07,5.5503664703112e-06,3.90314202873145e-07
866.2523,5.2425313452764e-07,5.69177584762922e-06,2.34069808268428e-07
866.276,8.68258905975695e-07,6.59698836860896e-06,4.91058566729653e-07
866.2997,1.14251324087219e-06,7.22932724837493e-06,4.21735998310778e-07
866.3234,9.5304107176592e-07,6.87121662239395e-06,7.11981301777578e-07
866.3471,6.19980333589128e-07,6.00684149565902e-06,5.00678468807355e-07
866.3708,4.51253249408332e-07,5.48349125837363e-06,1.31078942970952e-07
866.3945,4.70172946837722e-07,5.58568042515223e-06,3.06117019495629e-07
866.4182,4.04112163656293e-07,5.40429291380519e-06,2.33608374143321e-07
866.4419,3.53251498700896e-07,5.28929535666377e-06,2.53488155591144e-07
866.4656,5.92185504698043e-07,5.88466508555602e-06,3.29391277682983e-07
866.4893,1.06269655241867e-06,6.94280084647753e-06,1.27967166243428e-07
866.513,1.34622662744025e-06,7.8726718236632e-06,9.03961488323828e-07
866.5367,5.64921557263363e-07,5.93566358496765e-06,6.85939998670033e-07
866.5604,1.71199330718106e-07,5.05465567162298e-06,8.6811543747948e-07
866.5841,1.87481036949757e-07,4.98846291621686e-06,5.45451356593874e-07
866.6078,3.57828197255873e-07,5.32332064601222e-06,3.24404701406304e-07
866.6315,5.48379503067099e-07,5.77446592939209e-06,3.12268017757208e-07
866.6552,9.39684566904047e-07,6.66258638601086e-06,1.6965996399614e-07
866.6789,1.51953222249733e-06,8.06943646194952e-06,2.37177246429179e-07
866.7026,1.30759243887918e-06,7.66598813473114e-06,5.5263515685501e-07
866.7263,7.96066201313459e-07,6.39439283349397e-06,3.99388170610479e-07
866.75,4.21966851837697e-07,5.71690761724268e-06,1.06260854282064e-06
866.7737,6.76735119310799e-07,6.2257797756368e-06,7.56779264144366e-07
866.7974,8.36742144604732e-08,4.72472290409729e-06,4.96885379537585e-07
866.8211,3.15939361021064e-07,5.22530617180698e-06,3.30636724684102e-07
866.8448,1.56573059756765e-07,5.09509510489776e-06,1.0995584366135e-06
866.8685,1.20624937405581e-07,4.86445392944582e-06,6.5496704317812e-07
866.8922,5.48277213735755e-07,5.71698405524715e-06,1.36509185904264e-07
866.9159,8.7907474758241e-07,6.48649845008193e-06,7.34484287216227e-08
866.9396,1.07951866205914e-06,7.00869863252958e-06,2.06948947728272e-07
866.9633,1.09417640508558e-06,7.10012067471208e-06,3.80180817580422e-07
866.987,7.73750361324823e-07,6.35471608295833e-06,4.41212935941878e-07
867.0107,5.69987677741297e-07,6.0330485977529e-06,9.4782527742776e-07
867.0344,2.0903873354376e-07,5.55730609946989e-06,2.13409258908591e-06
867.0581,1.86050442406563e-07,5.1121478569041e-06,9.35741118389384e-07
867.0818,3.0284177917347e-07,5.39515108950586e-06,9.48232726135498e-07
867.1055,4.6030098101268e-07,5.60085238616637e-06,4.25104360308131e-07
867.1292,7.95892380615407e-07,6.36319917431487e-06,3.04876886751299e-07
867.1529,1.51729565144069e-06,8.06623565917023e-06,2.43751123830377e-07
867.1766,7.34007419242401e-07,6.24839666767292e-06,4.06205517966135e-07
867.2003,1.41513524790393e-06,7.83555535288914e-06,2.84626749869572e-07
867.224,9.52503429343611e-07,6.90394668422214e-06,8.1679166688271e-07
867.2477,9.29619263686782e-07,6.85345000383988e-06,8.29559767669645e-07
867.272,5.80896895637599e-07,5.77983560000646e-06,9.0280777364418e-08
867.2990324,6.57430574037617e-07,5.97006700565517e-06,1.13140230298642e-07
867.3269324,5.15719932510819e-07,5.66930159536837e-06,2.28859513955113e-07
867.3548324,4.1949629533058e-07,5.49273728630004e-06,3.92369560130584e-07
867.3827324,7.15625511054583e-07,6.22752019399875e-06,4.76909458070936e-07
867.4106324,1.11231140968824e-06,7.10637419586343e-06,2.66385067162752e-07
867.4385324,1.1011275588301e-06,7.07776714032657e-06,2.6056172496475e-07
867.4664324,9.10886512177753e-07,6.64274638787361e-06,3.19936463636211e-07
867.4943324,5.700945813639e-07,5.94680924474209e-06,6.82226972666419e-07
867.5222324,4.29543724204342e-07,5.72170041796612e-06,1.02175853167712e-06
867.5501324,1.94139668807329e-07,5.0998828969823e-06,8.38754518262327e-07
867.5780324,3.0019833914606e-07,5.15592310373166e-06,2.33024249368053e-07
867.6059324,2.85352742883034e-07,5.28146098151943e-06,7.27386654601706e-07
867.6338324,5.56297453459464e-07,5.76642056650471e-06,2.29494593740035e-07
867.6617324,9.10501119383097e-07,6.57727514687876e-06,1.2172098729659e-07
867.6896324,9.70114276177577e-07,6.73196762167948e-06,1.59543016667622e-07
867.7175324,7.11585348192173e-07,6.19947162139662e-06,4.20410713175393e-07
867.7454324,3.84819397285698e-07,5.97056859713897e-06,2.11395445887239e-06
867.7733324,4.84516630964379e-07,5.72239083433034e-06,6.20718655842204e-07
867.8012324,3.92254033580049e-07,5.58205601564982e-06,8.66428779355792e-07
867.8291324,4.34298169697377e-07,5.60473816280579e-06,6.27735615770358e-07
867.8570324,9.5855271838447e-07,6.74835735644887e-06,2.94660880946388e-07
867.8849324,1.21203222236556e-06,7.41984504186592e-06,4.97624956149079e-07
867.9128324,7.17827808154261e-07,6.37192667519236e-06,9.04185765450749e-07
867.9407324,5.99355036905477e-07,6.08599653558736e-06,8.95037827210643e-07
867.9686324,5.5161954308329e-07,5.82024692048546e-06,4.2908545351586e-07
867.9965324,3.90493409561557e-07,5.35865876298835e-06,1.93357182141064e-07
868.0244324,3.28794789656203e-07,5.35169058712157e-06,6.24444995728356e-07
868.0523324,1.00549112836078e-06,7.02794448738905e-06,8.08949620524497e-07
868.0802324,1.62862180832688e-06,8.36208002090915e-06,3.35754354047727e-07
868.1081324,9.40021752274068e-07,6.79891587084225e-06,5.85812665325962e-07
868.1360324,5.79201983213658e-07,5.98260580702533e-06,7.25355307038057e-07
868.1639324,6.95953744485484e-07,6.17410897669546e-06,4.57168849649685e-07
868.1918324,7.31554878867279e-07,6.20635057818235e-06,2.95081446685841e-07
868.2138324,9.80421920565014e-07,6.82340626760381e-06,3.64728595316444e-07
868.2408324,1.26815635660768e-06,7.41458580705855e-06,6.98726832683702e-08
868.2673324,1.36446966305896e-06,7.64129785193614e-06,5.96931585851764e-08
868.2938324,1.18367976264305e-06,7.47854028169476e-06,8.85790902921939e-07
868.3203324,7.91359272919627e-07,6.56413360611072e-06,9.55129057509545e-07
868.3468324,7.41893652806062e-07,6.35262523346983e-06,6.68423098483779e-07
868.3733324,4.78346524486322e-07,5.78281865170187e-06,8.51524019100223e-07
868.3998324,1.74823873555488e-07,5.08771972967103e-06,9.43063253346968e-07
868.4263324,1.61813842535472e-07,4.98356175130662e-06,7.18639295923047e-07
868.4528324,4.32149636280554e-07,5.53093068579772e-06,4.16852653830931e-07
868.4793324,1.01502433427004e-06,6.90127525506111e-06,3.50073148822063e-07
868.5058324,1.35289391183843e-06,7.75540365920265e-06,4.94970854897825e-07
868.5323324,1.20293210901539e-06,7.39831947758071e-06,4.98264976432573e-07
868.5588324,1.07245891837808e-06,7.12452590586884e-06,6.14393266808154e-07
868.5853324,6.71063852919212e-07,6.26141170914023e-06,9.07855369195978e-07
868.6118324,1.66840662483489e-07,5.224969205972e-06,1.42344313640634e-06
868.6383324,1.44001488418647e-07,5.13024076425552e-06,1.30037193394806e-06
868.6648324,8.07185858671389e-08,4.83844015004948e-06,8.68737899705498e-07
868.6913324,6.91884810670853e-07,6.19205661849472e-06,5.43567229285919e-07
868.7178324,2.15175158262194e-06,9.58176872775781e-06,2.46481643805493e-07
868.7443324,1.15974481768508e-06,7.34270791433412e-06,6.45922716169921e-07
868.7708324,5.57874346268832e-07,6.03994489387762e-06,1.0593776054742e-06
868.7973324,4.58545408045955e-07,5.84081183896148e-06,1.17633546715678e-06
868.8238324,7.32552059991165e-07,6.3089108609257e-06,6.04271682386867e-07
868.8503324,1.29383121030791e-06,7.58089576482568e-06,3.93990997801754e-07
868.8768324,1.27782686789749e-06,7.51258935409647e-06,3.01607698793298e-07
868.9033324,4.65493190394203e-07,5.61326965754144e-06,4.26644502828723e-07
868.9298324,1.63588129670837e-07,4.96262030203584e-06,6.42732733377694e-07
868.9563324,4.25538694006431e-07,5.54849025655378e-06,5.2073709208399e-07
868.9828324,5.17391368129876e-07,5.93891401707749e-06,1.04602478220095e-06
869.0093324,4.50677957472112e-07,5.6860198602688e-06,7.58697765742801e-07
869.0358324,6.88731166802927e-07,6.08174223456513e-06,2.28054070451687e-07
869.0623324,9.47902959388038e-07,6.69945859556878e-06,2.24231402429274e-07
869.0888324,1.09115869692742e-06,7.23579634804171e-06,8.20613679903923e-07
869.1153324,7.23991793259987e-07,6.41922550095338e-06,1.00580543499237e-06
869.1418324,0,5.90374653767804e-06,4.73246620552018e-06
869.1683324,0,5.79422125813651e-06,4.39613552728748e-06
869.1953324,4.56617028985571e-07,6.13182910204427e-06,2.08413477936263e-06
869.2258324,5.29259582853968e-07,5.98201311350878e-06,1.09133480261057e-06
869.2528324,4.96371921779338e-07,5.70731194907721e-06,4.88972171311508e-07
869.2803324,7.91749650582343e-07,6.44752407173457e-06,5.95783662630841e-07
869.3078324,1.57714224372474e-06,8.17746342893537e-06,1.48192971066329e-07
869.3353324,1.63166451423084e-06,8.41190660638506e-06,4.68267769914464e-07
869.3628324,1.08854126620717e-06,7.21351173829177e-06,7.71377666772276e-07
869.3903324,8.52427459104763e-07,7.34894592591097e-06,2.91887596682586e-06
869.4178324,8.09694594159835e-07,6.90695639174577e-06,1.87500607044262e-06
869.4453324,4.46079638028942e-07,5.49417946503457e-06,2.03316549971064e-07
869.4728324,4.47710633680385e-07,5.51970454709106e-06,2.6973771539701e-07
869.5003324,6.5501481247844e-07,5.99908230364589e-06,2.21489900743143e-07
869.5278324,1.09647142108019e-06,7.29698046502759e-06,9.69535773692993e-07
869.5553324,1.49268592920694e-06,8.09958876814745e-06,5.28439074536178e-07
869.5828324,7.418872406463e-07,6.41615470856133e-06,8.65134379870896e-07
869.6103324,6.68640891192706e-07,6.26075964062475e-06,9.25119094198782e-07
869.6378324,8.43807371566272e-07,6.55414323718489e-06,5.41410421578789e-07
869.6653324,4.787038337292e-07,5.62604877822398e-06,3.69002742655736e-07
869.6928324,4.04969806620482e-07,5.38933711072952e-06,1.82856629160813e-07
869.7203324,1.46379104542068e-06,8.04654799418623e-06,5.77469935086464e-07
869.7478324,8.33484628854363e-07,6.4418397758964e-06,2.72253203417211e-07
869.7753324,2.0574264016334e-06,9.33037442263138e-06,1.66258994821104e-07
869.8028324,1.67744774148378e-06,8.44444873974209e-06,2.32434223784867e-07
869.8303324,1.16628143394036e-06,7.5467188276119e-06,1.22446216860278e-06
869.8578324,8.99548494281482e-07,6.69029032017972e-06,5.50698377345688e-07
869.8853324,5.86166560992996e-07,5.94026441458405e-06,5.4578953481852e-07
869.9128324,7.8382730097091e-07,6.46426877987818e-06,7.05304141048851e-07
869.9403324,8.8499617564537e-07,6.70248039346031e-06,6.94855190811091e-07
869.9678324,9.95061585423483e-07,6.8552175670113e-06,3.56685758263098e-07
869.9953324,1.4723410151977e-06,8.07606898695863e-06,6.05419533568021e-07
870.0228324,1.47075033754537e-06,8.07319758222273e-06,6.08267690207555e-07
870.0503324,1.11089833407123e-06,7.10631245493536e-06,2.78227876128835e-07
870.0778324,1.28980911029755e-06,7.60760148575896e-06,5.0549622723967e-07
870.1053324,1.16735913608233e-06,7.46214632238808e-06,9.56852943069019e-07
870.1328324,1.46627189568201e-06,7.91105249835416e-06,1.43195802877855e-07
870.1603324,1.56354596018367e-06,8.30050420352696e-06,6.25739223434835e-07
870.1878324,1.43162808341325e-06,7.95156130183533e-06,5.21660460055203e-07
870.2153324,1.27221960674298e-06,7.71668846121575e-06,9.69478488324083e-07
870.2408324,7.35744065036771e-07,6.39430523397884e-06,8.43091614834846e-07
870.2673324,6.07245008303838e-07,5.87960693010099e-06,2.04937611648406e-07
870.2944324,6.58140343126491e-07,5.99673744356068e-06,1.91367344257527e-07
870.3215324,1.00890035775431e-06,6.89015909755107e-06,3.62493858166556e-07
870.3486324,1.32469557010316e-06,7.64982949657351e-06,3.79320595829438e-07
870.3757324,1.21747212304039e-06,7.46467345050424e-06,5.97095695501786e-07
870.4028324,9.11151417923338e-07,6.80999900805646e-06,8.33207031922183e-07
870.4299324,6.34051201940486e-07,5.99701042092387e-06,3.68870037978383e-07
870.4570324,7.25498964338805e-07,6.45723070319641e-06,1.11145870677218e-06
870.4841324,1.20352266972205e-06,7.41933741996423e-06,5.60179832191063e-07
870.5112324,1.83602398514053e-06,8.83778159318041e-06,2.77319266527499e-07
870.5383324,1.3150097169237e-06,7.54993370256953e-06,1.43594086351592e-07
870.5654324,1.00153477511904e-06,6.842091221973e-06,2.68904382444783e-07
870.5925324,6.55718396595926e-07,6.30261422162504e-06,1.1484170307613e-06
870.6196324,8.02740036836849e-07,6.49272078973896e-06,6.53972867830461e-07
870.6467324,5.67691060598046e-07,6.11324205780305e-06,1.2124652257372e-06
870.6738324,6.04264960842216e-07,5.90576426534438e-06,3.07116673133709e-07
870.7009324,5.11144445830962e-07,5.69799582421199e-06,3.52025752628223e-07
870.7280324,3.38017466016968e-07,5.32112289328177e-06,4.64397788344923e-07
870.7551324,5.72942616345829e-07,5.95728851248157e-06,6.95048689889567e-07
870.7822324,1.31360000850201e-06,7.54323958511874e-06,1.33376252773555e-07
870.8093324,1.4293906576685e-06,7.90091958054443e-06,3.82558439896511e-07
870.8364324,9.03910430634233e-07,6.98628031774644e-06,1.42763620100368e-06
870.8635324,4.96009240808978e-07,6.07349366270553e-06,1.61610430344033e-06
870.8906324,2.54871809954663e-07,5.23201941068378e-06,8.00550300447006e-07
870.9177324,3.9847744061636e-07,5.67036874182063e-06,1.09346329247382e-06
870.9448324,4.71028622954786e-07,5.87306431380864e-06,1.1838273621226e-06
870.9719324,1.17160114902235e-06,7.28925522498348e-06,3.94828266396232e-07
870.9990324,1.52471807132156e-06,8.20837909919983e-06,6.27596224143694e-07
871.0261324,8.12554477516895e-07,6.4755079219944e-06,5.29219979634735e-07
871.0532324,3.94091923763359e-07,5.52151751174623e-06,6.68941939155095e-07
871.0803324,3.39674149801185e-07,5.36605465949894e-06,5.90958252574595e-07
871.1074324,4.51352070273913e-07,5.70543269655383e-06,8.14459506270609e-07
871.1345324,6.33622136675329e-07,6.02469896295031e-06,4.58511297132237e-07
871.1616324,5.46753180996946e-07,5.80653625666331e-06,4.25697972649512e-07
871.1887324,8.76573826635276e-07,6.54542315544948e-06,2.75932483221783e-07
871.2158324,2.27934188337933e-07,5.09146409375117e-06,5.67913043195511e-07
871.2418324,9.96725657722855e-07,6.89847479354413e-06,4.78960057862209e-07
871.2699324,8.47961782449178e-07,6.59352015700874e-06,6.33468447172322e-07
871.2975324,6.37927694990122e-07,6.1044232270452e-06,6.71832167430835e-07
871.3251324,7.32095884454147e-07,6.26487186195478e-06,4.73949526076362e-07
871.3527324,9.38793997345502e-07,6.78992516417469e-06,5.70470145853149e-07
871.3803324,1.36456839976507e-06,7.74757812791299e-06,3.888151590448e-07
871.4079324,1.99093464429056e-06,9.21860904804055e-06,3.1260870828603e-07
871.4355324,1.3810368307871e-06,7.86658042095364e-06,6.33485906810867e-07
871.4631324,7.47296078063918e-07,6.26981367541221e-06,3.77650792781819e-07
871.4907324,6.3539141998241e-07,6.0152848886097e-06,4.16696039429318e-07
871.5183324,8.66908977183259e-07,6.59048645423451e-06,4.85197929971114e-07
871.5459324,1.17371858619021e-06,7.33949839103679e-06,5.35283129501763e-07
871.5735324,1.76157221921677e-06,8.69468753615545e-06,3.85778451455598e-07
871.6011324,8.85205699688944e-07,6.85551789617101e-06,1.16490403178881e-06
871.6287324,5.93406682445177e-07,6.03804319080028e-06,7.94491106191148e-07
871.6563324,5.78199224747754e-07,6.2103825421442e-06,1.43525911917643e-06
871.6839324,5.01299266631988e-07,6.28884135734218e-06,2.24016592475044e-06
871.7115324,5.23182904355558e-07,5.85288430923801e-06,7.40887921218415e-07
871.7391324,7.54836872507113e-07,6.2537394718675e-06,2.72985813684039e-07
871.7667324,1.08081521432292e-06,7.01106772030601e-06,2.08030757048713e-07
871.7943324,1.19356464590874e-06,7.30511617931875e-06,2.841518325373e-07
871.8219324,1.1221015482931e-06,7.17501488912452e-06,4.08714900296188e-07
871.8495324,7.07759570656688e-07,6.13594034988452e-06,2.56488155054855e-07
871.8771324,5.74348717589006e-07,5.83726996233659e-06,3.1769951223202e-07
871.9047324,4.51369824084281e-07,5.62180402316117e-06,5.57919413969991e-07
871.9323324,3.74286416070212e-07,5.53019466732608e-06,8.41906107222198e-07
871.9599324,3.82640835657e-07,5.60005132808981e-06,9.95160872871012e-07
871.9875324,6.18266640203358e-07,5.95132155304141e-06,3.45858950915962e-07
872.0151324,9.88877666642897e-07,6.81766066678412e-06,2.88341779920093e-07
872.0427324,1.47519065687109e-06,8.01987917428543e-06,4.13751899577342e-07
872.0703324,6.3252503212123e-07,6.20584000512497e-06,1.0228966831517e-06
872.0979324,4.1950870062655e-07,5.82133330400005e-06,1.4043195461317e-06
872.1255324,6.81794121995001e-07,6.60249834563308e-06,1.8796742144322e-06
872.1531324,1.96059583417768e-07,5.60410764655102e-06,2.37596045188468e-06
872.1807324,5.6976846748924e-07,5.89014574507641e-06,5.13667206398303e-07
872.2083324,1.02926571976395e-06,7.00648952757688e-06,5.72023351228868e-07
872.236,8.85620512163965e-07,6.50360443217875e-06,8.11643320137061e-08
872.2596,1.38386823209799e-06,7.70731198939163e-06,1.23620705462214e-07
872.2813,NaN,4.53367454233061e-06,5.26602445792538e-07
872.303,1.23779308632895e-06,7.52693240310138e-06,6.40970410857511e-07
872.3247,5.87156602844239e-07,5.91567768982596e-06,4.64553238560529e-07
872.3464,4.51340459806613e-07,5.49569421736918e-06,1.70861830526628e-07
872.3681,0,4.43461153438297e-06,2.223880231979e-07
872.3898,2.09051872039631e-07,4.95454277102929e-06,2.85917281929949e-07
872.4115,6.50426412103407e-07,6.03566662517701e-06,3.69023600274277e-07
872.4332,5.99425263485898e-07,5.96156675633412e-06,5.15499353977436e-07
872.4549,NaN,4.49906757927551e-06,4.20327283129154e-07
872.4766,1.49758217941989e-06,8.06503495444236e-06,3.88207467542878e-07
872.4983,1.10204012646407e-06,7.2090083452096e-06,6.60231775391016e-07
872.52,8.21913573490429e-07,6.44555212151062e-06,3.70102100291492e-07
872.5417,4.22622976157436e-07,5.6972941648282e-06,1.00056609720728e-06
872.5634,3.18733754626488e-07,5.44427901523445e-06,9.85476276676989e-07
872.5851,3.89915539249064e-07,5.60258416011161e-06,9.49588030929296e-07
872.6068,0,4.64278875256746e-06,8.61683291324918e-07
872.6285,0,4.93237251532935e-06,1.75097142224818e-06
872.6502,3.45760416248658e-07,5.33713352074662e-06,4.58234026391845e-07
872.6719,6.64192234967935e-07,6.06847518911127e-06,3.6882072340963e-07
872.6936,8.04408824975601e-07,6.33891735633642e-06,1.71011130895544e-07
872.7153,8.49889489954066e-07,6.43839166573774e-06,1.42944142515743e-07
872.737,1.35934457803848e-06,7.69384276862271e-06,2.62108528832914e-07
872.7587,1.23866790264081e-06,7.43042114697481e-06,3.38176513334649e-07
872.7804,4.33258201286479e-07,5.59753168207547e-06,6.16207408478522e-07
872.8021,3.70230276090982e-07,5.60394557671106e-06,1.09813591357232e-06
872.8238,5.45891737789965e-07,6.10603280540597e-06,1.35174508288128e-06
872.8455,6.88775529530443e-07,6.21705751887706e-06,6.44816855043078e-07
872.8672,0,4.88251273255571e-06,1.59785609351521e-06
872.8889,5.43516414819364e-08,5.38937530497331e-06,2.75578760170994e-06
872.9106,3.92996111778214e-07,5.71460676502361e-06,1.2710081261247e-06
872.9323,6.44760103569571e-07,5.97106300451801e-06,2.12186519310428e-07
872.954,9.16916785622079e-07,6.58137633994424e-06,9.04760235629243e-08
872.9757,6.37847429071177e-07,6.1592038658502e-06,8.40647695271151e-07
872.9974,6.96929342348157e-07,6.47176870945164e-06,1.36721601669225e-06
873.0191,1.60663383140361e-07,5.5760745830238e-06,2.54946059426002e-06
873.0408,1.35515350572086e-06,7.88380197288355e-06,8.76194098376702e-07
873.0625,9.88949557772724e-08,4.8076779903217e-06,6.42772388568874e-07
873.0842,7.94237553277719e-07,6.3168601550263e-06,1.77868974437175e-07
873.1059,1.21096503070456e-06,7.3101917582826e-06,1.72128198294913e-07
873.1276,1.14980304896446e-06,7.17777494324216e-06,2.1403452053809e-07
873.1493,6.73886977811632e-07,6.04534799310319e-06,2.26700029141863e-07
873.171,9.29534794107415e-07,6.77703222239508e-06,5.98781788165842e-07
873.1927,8.40116600013137e-07,6.96838122308373e-06,1.84217094554943e-06
873.2144,1.07936948859008e-06,7.55004844429034e-06,1.87379923906083e-06
873.238,8.90070098182956e-07,7.43779769176516e-06,2.91736346856366e-06
873.2648324,8.0222347065012e-07,6.89549477091632e-06,1.89624187726993e-06
873.2926324,7.28907619875917e-07,6.57286381181333e-06,1.44314968052466e-06
873.3204324,1.08398637880531e-06,7.02140325433971e-06,2.16513766235128e-07
873.3482324,6.32095962605489e-07,6.24419381963237e-06,1.14382481597549e-06
873.3760324,4.95370641770497e-07,5.89969529583885e-06,1.08879696837861e-06
873.4038324,6.50939910825971e-07,6.01199073374853e-06,2.93069353932426e-07
873.4316324,5.24093954540093e-07,5.91829485992335e-06,9.35917182111467e-07
873.4594324,4.92502050258958e-07,5.62027165028978e-06,2.52699442814515e-07
873.4872324,5.31334876695029e-07,5.69048954450063e-06,1.838691713019e-07
873.5150324,1.20583451324387e-06,7.35815063002379e-06,3.58731336866999e-07
873.5428324,1.42729508385418e-06,7.79745723863188e-06,8.37198968836144e-08
873.5706324,6.64186332957084e-07,6.41200479631702e-06,1.42539876194501e-06
873.5984324,3.34602609050355e-07,5.63172359553198e-06,1.44621420391756e-06
873.6262324,3.38990020425114e-07,5.54441022848208e-06,1.14589580481528e-06
873.6540324,3.70582832585489e-07,5.50614204773687e-06,7.96679175055311e-07
873.6818324,4.13981998067084e-07,5.4874444638792e-06,4.20979647119421e-07
873.7096324,2.9354836378132e-07,5.22503998441749e-06,4.98357039123365e-07
873.7374324,8.22329943503648e-07,6.44398904778603e-06,3.63837733489828e-07
873.7652324,1.41156433883836e-06,7.95991161009569e-06,6.97987964736233e-07
873.7930324,7.20697766043523e-07,6.53756368802415e-06,1.3965535192531e-06
873.8208324,4.95179136390422e-07,5.70717388165355e-06,5.00296393078852e-07
873.8486324,2.11144439828844e-07,5.03114615495845e-06,5.07232498413184e-07
873.8764324,1.92226033020639e-07,5.086542213169e-06,8.16098481698903e-07
873.9042324,2.49514881352125e-07,5.12942344381152e-06,5.27646054779769e-07
873.9320324,6.65009825919928e-07,6.08693267521256e-06,4.21052299880958e-07
873.9598324,9.58484495396081e-07,6.68333123943629e-06,1.00342016732375e-07
873.9876324,8.02262276499405e-07,6.39731319222659e-06,3.67665901080774e-07
874.0154324,6.39049414238724e-07,6.34612445802571e-06,1.40742595688312e-06
874.0432324,5.94200582202697e-07,6.07710821302739e-06,9.1017835017099e-07
874.0710324,3.19235296726575e-07,5.33067153359589e-06,6.34373452739849e-07
874.0988324,4.46681841182968e-07,5.54595868993081e-06,3.608662819459e-07
874.1266324,8.25245006451518e-07,6.4248858398509e-06,2.83792810791978e-07
874.1544324,1.1048072753447e-06,7.12242560131744e-06,3.75720538199333e-07
874.1822324,9.38853037374963e-07,6.70500106220283e-06,3.10862961625928e-07
874.2100324,5.40033840647885e-07,5.78855015712585e-06,4.2125241940871e-07
874.2378324,3.64482684838034e-07,5.51010851883057e-06,8.5359729719839e-07
874.2608324,4.59135739109724e-07,5.61244939220818e-06,4.73727639594116e-07
874.284,3.22514024944609e-07,5.32517279536355e-06,5.93441273535493e-07
874.3068,5.23663788471456e-07,5.7949812740735e-06,5.61056462400288e-07
874.3285,7.52443809437006e-07,6.32491504757164e-06,5.10685005500096e-07
874.3502,1.09361503740226e-06,7.00918851962222e-06,1.10046813588293e-07
874.3719,1.09876860010734e-06,7.46686460581228e-06,1.47779017924363e-06
874.3936,5.33807831205565e-07,5.96086407526345e-06,9.96094123970282e-07
874.4153,5.12383607529152e-07,5.95749668775345e-06,1.14287266828407e-06
874.437,4.36055973776481e-07,5.65640230841959e-06,7.77969721020891e-07
874.4587,2.76425836048198e-07,5.18810890989264e-06,5.10512834266666e-07
874.4804,6.34373357569746e-07,5.99330230434584e-06,3.58190555053889e-07
874.5021,8.81253475616067e-07,6.50819764683763e-06,1.28893993774863e-07
874.5238,1.02684949603726e-06,6.835254143352e-06,6.55304202565899e-08
874.5455,8.72408725473665e-07,6.80432063865386e-06,1.10316262357391e-06
874.5672,7.20998633672601e-07,6.19865736735308e-06,3.53554579110356e-07
874.5889,1.01799228881226e-06,7.13410078663293e-06,1.0482548303728e-06
874.6106,9.65248923911442e-07,6.84140234486954e-06,5.36174949868569e-07
874.6323,7.71258703305454e-07,6.66485182526546e-06,1.41665829566183e-06
874.654,3.75255453345049e-07,5.55246363968214e-06,9.0466647385683e-07
874.6757,9.35346894026888e-07,6.69493195817348e-06,3.0565359118783e-07
874.6974,1.2690613493872e-06,7.44582912277515e-06,1.64305055991746e-07
874.7191,1.01108039112254e-06,6.83581940048699e-06,1.82913017899046e-07
874.7408,9.14510760845565e-07,6.59194950886804e-06,1.421980972218e-07
874.7625,8.51454202170644e-07,6.48181526808033e-06,2.66413265259462e-07
874.7842,2.40295743539925e-07,5.31004775249853e-06,1.14996009733428e-06
874.8059,1.87534153213648e-07,5.36879108791441e-06,1.71730312872304e-06
874.8276,2.63148222074254e-07,5.54973659000535e-06,1.71845803072608e-06
874.8493,1.41482460336149e-07,5.0174525936123e-06,9.76062668889124e-07
874.871,2.53463563381765e-07,5.14632181259208e-06,5.50582853686822e-07
